mean\neg_gen\train/approx_kl,mean\disc\disc_proportion_expert_pred,mean\neg_gen\train/learning_rate,mean\neg_gen\train/value_loss,mean\neg_gen\train/entropy_loss,mean\disc\disc_proportion_expert_true,mean\neg_gen\time/time_elapsed,mean\gen\train/approx_kl,mean\neg_gen\time/fps,mean\neg_gen\train/n_updates,mean\gen\train/loss,mean\neg_gen\train/policy_gradient_loss,mean\gen\rollout/ep_rew_mean,mean\neg_gen\train/loss,mean\neg_gen\train/explained_variance,mean\disc\disc_acc_gen,mean\gen\rollout/ep_len_mean,mean\neg_gen\time/iterations,mean\gen\time/fps,mean\disc\n_generated,mean\gen\train/n_updates,mean\neg_gen\rollout/ep_rew_mean,mean\gen\time/total_timesteps,mean\neg_gen\rollout/ep_len_mean,mean\gen\time/time_elapsed,mean\neg_gen\train/clip_fraction,mean\neg_gen\train/clip_range,mean\disc\disc_loss,mean\gen\train/explained_variance,mean\gen\train/value_loss,mean\gen\train/learning_rate,mean\disc\global_step,mean\disc\disc_acc,mean\gen\train/entropy_loss,mean\gen\train/policy_gradient_loss,mean\disc\n_expert,mean\disc\disc_acc_expert,mean\neg_gen\time/total_timesteps,mean\gen\time/iterations,mean\gen\train/clip_fraction,mean\gen\train/clip_range,mean\neg_gen\rollout/ep_rew_wrapped_mean,mean\gen\rollout/ep_rew_wrapped_mean
0.004191169515252113,0.6875,0.0003,0.0064804837914804615,-0.059815699147681395,0.5,2.0,0.0021498710848391056,4901.0,110.0,-0.0027242228388786316,-0.009880290639897187,84.92,0.008896499872207642,0.9695793222635984,0.203125,84.92,1.0,5254.0,32.0,110.0,9.02,10560.0,9.02,2.0,0.022291666666666668,0.2,0.7018485963344574,0.869030088186264,0.047461585017542045,0.0003,22.0,0.390625,-0.5281315249204636,-0.00404704046746095,32.0,0.578125,10560.0,1.0,0.03333333333333333,0.2,-5.657092373371125,56.32852138727903
0.0063776071183383465,0.5703125,0.0003,0.0058715503724912806,-0.03837175420174996,0.5,2.0,0.008396478369832039,5735.0,120.0,0.011597998440265656,-0.009379546176642179,92.69,-0.012478766962885857,0.9732759315520525,0.25,92.69,1.0,5908.0,32.0,120.0,8.89,11520.0,8.89,1.0,0.0178125,0.2,0.701373815536499,0.959481593221426,0.018760188641026618,0.0003,24.0,0.3203125,-0.5299337653319041,-0.003846794683486223,32.0,0.390625,11520.0,1.0,0.07020833333333333,0.2,-5.68365636408329,61.899299019277095
0.007082110736519098,0.5390625,0.0003,0.004507969813421369,-0.03808593469361464,0.5,2.0,0.008259011432528496,6121.0,130.0,0.03747622296214104,-0.006096800869951646,99.29,0.0007000473560765386,0.9806296303868294,0.328125,99.29,1.0,6410.0,32.0,130.0,8.83,12480.0,8.83,1.0,0.016458333333333332,0.2,0.7003967761993408,0.9784705806523561,0.008315886218721667,0.0003,26.0,0.3671875,-0.5163873273134232,-0.0050813716215391954,32.0,0.40625,12480.0,1.0,0.0603125,0.2,-5.56655382335186,68.12915954679251
0.0023473212495446205,0.3671875,0.0003,0.016233861482081315,-0.04283372209096948,0.5,1.0,0.007326213642954826,6754.0,140.0,-0.007433438673615456,-0.0035770392045378686,105.84,0.024046020582318306,0.9278313741087914,0.515625,105.84,1.0,6045.0,32.0,140.0,9.08,13440.0,9.08,2.0,0.013229166666666667,0.2,0.6984729468822479,0.9855697751045227,0.010679289841403565,0.0003,28.0,0.3828125,-0.5114120515187581,-0.008402989249055585,32.0,0.25,13440.0,1.0,0.09739583333333333,0.2,-5.504592106044292,72.89938550621271
0.0014370885910466313,0.390625,0.0003,0.006622384451329708,-0.03905035735418399,0.5,2.0,0.009123655967414379,7133.0,150.0,-0.0265245009213686,-0.006673514445622762,111.98,-0.006171729881316423,0.9616336934268475,0.578125,111.98,1.0,7579.0,32.0,150.0,9.01,14400.0,9.01,1.0,0.017916666666666668,0.2,0.6924152374267578,0.9896407788619399,0.007713794729982813,0.0003,30.0,0.46875,-0.5002978714307149,-0.01195337086295088,32.0,0.359375,14400.0,1.0,0.12895833333333334,0.2,-5.560402313768864,78.30905853003263
0.002318556187674403,0.3828125,0.0003,0.005034408660915991,-0.029576568172002833,0.5,2.0,0.003145684953778982,7651.0,160.0,-0.025585977360606194,-0.00608196172863245,119.19,-0.015128640457987785,0.980431767180562,0.640625,119.19,1.0,7669.0,32.0,160.0,8.94,15360.0,8.94,2.0,0.011979166666666667,0.2,0.6876242458820343,0.9870649380609393,0.011784608031933506,0.0003,32.0,0.5234375,-0.48361650784810384,-0.008738975195835033,32.0,0.40625,15360.0,1.0,0.11083333333333334,0.2,-5.544725392460823,83.11356656283141
0.0012445547617971897,0.390625,0.0003,0.005541516244411468,-0.02495752145225803,0.5,2.0,0.013393932022154331,7675.0,170.0,0.06339709460735321,-0.0015250631080319483,126.74,-0.0044438522309064865,0.9800361208617687,0.6875,126.74,1.0,8426.0,32.0,170.0,8.93,16320.0,8.93,1.0,0.005625,0.2,0.6844937801361084,0.9866950931027532,0.012220048882688085,0.0003,34.0,0.578125,-0.470927032828331,-0.00819046334673961,32.0,0.46875,16320.0,1.0,0.09833333333333333,0.2,-5.505229369103908,88.94251588493586
0.004126674495637417,0.4375,0.0003,0.005675855261894564,-0.028328247528212766,0.5,2.0,0.0030153982806950808,8345.0,180.0,-0.006315968465059996,-0.0061931270795563854,133.19,0.00698621291667223,0.9799692314118147,0.6875,133.19,1.0,8543.0,32.0,180.0,8.94,17280.0,8.94,2.0,0.0069791666666666665,0.2,0.6797829270362854,0.9809541422873735,0.008573503405787051,0.0003,36.0,0.625,-0.46877708435058596,-0.005690508522093296,32.0,0.5625,17280.0,1.0,0.058541666666666665,0.2,-5.490510539412498,94.6588259395957
0.002857599640265107,0.515625,0.0003,0.005538186873309314,-0.025357204518901805,0.5,1.0,0.010699823498725891,9383.0,190.0,-0.016079116612672806,-0.005456446874886751,140.35,-0.005344625562429428,0.9814683087170124,0.6875,140.35,1.0,9264.0,32.0,190.0,8.89,18240.0,8.89,1.0,0.0071875,0.2,0.6778416335582733,0.9942163983359933,0.004046481418578575,0.0003,38.0,0.703125,-0.4572084238131841,-0.013046606853604316,32.0,0.71875,18240.0,1.0,0.16177083333333334,0.2,-5.613948219418526,98.82640746921301
0.00047770453966222703,0.5390625,0.0003,0.004506560556280116,-0.02797487992482881,0.5,2.0,0.006516675464808941,8703.0,200.0,-0.02636094205081463,-0.002652523207167784,146.77,0.003954190295189619,0.9859568001702428,0.625,146.77,1.0,9816.0,32.0,200.0,8.88,19200.0,8.88,1.0,0.006875,0.2,0.6766793131828308,0.9953810074366629,0.003349915994331241,0.0003,40.0,0.6640625,-0.44949445645014446,-0.01147790415212512,32.0,0.703125,19200.0,1.0,0.14895833333333333,0.2,-5.613115748167038,104.17003062933684
0.0027393391355872154,0.65625,0.0003,0.00803100791449348,-0.027983709337810674,0.5,1.0,0.009437399916350842,10132.0,210.0,-0.009273925796151161,-0.0020601812625924746,153.8,0.006860031746327877,0.976622961461544,0.515625,153.8,1.0,10627.0,32.0,210.0,8.96,20160.0,8.96,1.0,0.007604166666666667,0.2,0.6707464158535004,0.986182140186429,0.011176077240767579,0.0003,42.0,0.671875,-0.4488782636324565,-0.009556780476123095,32.0,0.828125,20160.0,1.0,0.0890625,0.2,-5.638403352200985,108.94450856357813
0.012072897516191006,0.7890625,0.0003,0.009920827875224253,-0.024103909911743056,0.5,1.0,0.009531362913548946,10614.0,220.0,-0.019964808598160744,-0.00924930935104688,158.65,0.040410082787275314,0.9719247035682201,0.40625,158.65,1.0,11312.0,32.0,220.0,8.88,21120.0,8.88,1.0,0.0209375,0.2,0.6712584495544434,0.9825659766793251,0.013565570492452632,0.0003,44.0,0.6953125,-0.4477251136302948,-0.010345533117651939,32.0,0.984375,21120.0,1.0,0.13739583333333333,0.2,-5.707394269704818,114.95210800558328
0.002645440399646759,0.796875,0.0003,0.009835541976305345,-0.02727288699087997,0.5,2.0,0.005839480087161064,10517.0,230.0,0.04173637181520462,-0.0039606404428680735,162.55,-0.014326116070151329,0.9704618845134974,0.34375,162.55,1.0,10031.0,32.0,230.0,8.77,22080.0,8.77,2.0,0.009791666666666667,0.2,0.6818295121192932,0.908840648829937,0.028965785171215733,0.0003,46.0,0.640625,-0.4345718449354172,-0.007453354795773824,32.0,0.9375,22080.0,1.0,0.12052083333333333,0.2,-5.682825344800949,118.58706753224135
0.0006657455232925713,0.75,0.0003,0.0048491651083653175,-0.02315781624832501,0.5,2.0,0.01665733940899372,10734.0,240.0,-0.03607942909002304,-0.003798049474135041,166.25,0.0038515988271683455,0.9775711968541145,0.484375,166.25,1.0,11402.0,32.0,240.0,8.77,23040.0,8.77,2.0,0.009375,0.2,0.6656852662563324,0.9879668764770031,0.007508674073421086,0.0003,48.0,0.734375,-0.4500165788332621,-0.017335692929724852,32.0,0.984375,23040.0,1.0,0.17302083333333335,0.2,-5.639479929804802,123.25624029070138
0.00920442771166563,0.796875,0.0003,0.004562827325426042,-0.022391108352070054,0.5,2.0,0.0060803694650530815,11913.0,250.0,0.0346020944416523,-0.00596042479077975,172.12,-0.006559787783771753,0.9872696464881301,0.359375,172.12,1.0,12098.0,32.0,250.0,8.81,24000.0,8.81,1.0,0.01875,0.2,0.6695443689823151,0.1259371042251587,0.15223687467475733,0.0003,50.0,0.65625,-0.4671686118841171,-0.004553136774338782,32.0,0.953125,24000.0,1.0,0.03895833333333333,0.2,-5.642962491512298,128.8201178947091
0.0016170686576515436,0.765625,0.0003,0.006323428923885027,-0.01785718854671965,0.5,1.0,0.004089064430445433,12551.0,260.0,0.014946674928069115,-0.003978669966260592,178.83,0.0020308448001742363,0.9819564539939165,0.40625,178.83,1.0,12267.0,32.0,260.0,8.78,24960.0,8.78,2.0,0.006666666666666667,0.2,0.6729326844215393,0.39892858266830444,0.11340149555355311,0.0003,52.0,0.671875,-0.5081265503168106,-0.0016020694623390833,32.0,0.9375,24960.0,1.0,0.016354166666666666,0.2,-5.641263710856438,136.03464626163245
0.020039301365613937,0.7578125,0.0003,0.007614581870536009,-0.02255275299306959,0.5,2.0,0.00441643176600337,11012.0,270.0,-0.004460806958377361,-0.01015722621853153,183.56,-0.008715820498764515,0.9563594050705433,0.484375,183.56,1.0,12878.0,32.0,270.0,8.81,25920.0,8.81,2.0,0.0184375,0.2,0.6661023199558258,0.7374448180198669,0.06569482645019889,0.0003,54.0,0.7421875,-0.5193538586298625,-0.004957400957743327,32.0,1.0,25920.0,1.0,0.05479166666666667,0.2,-5.593661894202232,142.13444580703973
-0.00038426523678936064,0.7265625,0.0003,0.010605403554315369,-0.01830159123831739,0.5,2.0,0.0038352415431290865,11894.0,280.0,0.025715220719575882,-0.000860049497957031,189.47,-0.00011881208047270775,0.9637001790106297,0.515625,189.47,1.0,13701.0,32.0,280.0,8.75,26880.0,8.75,1.0,0.0017708333333333332,0.2,0.6690614521503448,0.8487954884767532,0.048572762282565234,0.0003,56.0,0.7421875,-0.5034450401862463,-0.0035336795697609585,32.0,0.96875,26880.0,1.0,0.033229166666666664,0.2,-5.579563544988632,146.58859927266838
0.012552733533084393,0.6953125,0.0003,0.004104410959407687,-0.014235577244932452,0.5,2.0,0.008439766243100166,13223.0,290.0,-0.0014537656679749489,-0.0060233053689201675,194.97,0.0012686450500041246,0.9894686220213771,0.46875,194.97,1.0,12983.0,32.0,290.0,8.74,27840.0,8.74,2.0,0.011979166666666667,0.2,0.6689851880073547,0.9217364862561226,0.02211193224725624,0.0003,58.0,0.6640625,-0.5394011294841766,-0.007656332217156887,32.0,0.859375,27840.0,1.0,0.0503125,0.2,-5.461172931194305,153.07257331937552
0.0006908332579769194,0.65625,0.0003,0.0061288222996518016,-0.016042817242948027,0.5,2.0,0.0018129827221855521,14162.0,300.0,0.09750612080097198,-0.0008341289249559243,198.19,-0.0010777213610708714,0.9802515879273415,0.625,198.19,1.0,14785.0,32.0,300.0,8.83,28800.0,8.83,1.0,0.0009375,0.2,0.6578978300094604,0.8848425447940826,0.044074073086182275,0.0003,60.0,0.78125,-0.5048090563217799,-0.005486492495983839,32.0,0.9375,28800.0,1.0,0.037395833333333336,0.2,-5.421417546868324,157.94221056967973
0.0008592066005803645,0.6171875,0.0003,0.0031209856760688126,-0.01616194190486567,0.5,2.0,0.01664053089916706,14706.0,310.0,0.0031951256096363068,-0.0007613951091965039,201.76,0.0016407095827162266,0.9909741198644042,0.65625,201.76,1.0,14927.0,32.0,310.0,8.76,29760.0,8.76,1.0,0.004479166666666667,0.2,0.6601377129554749,0.9754009395837784,0.009829540016750495,0.0003,62.0,0.7734375,-0.5365538797775904,-0.00948561506345868,32.0,0.890625,29760.0,1.0,0.09822916666666667,0.2,-5.35852622538805,160.75040662914515
0.001262732082977891,0.5390625,0.0003,0.006783809985499829,-0.014380468383315019,0.5,2.0,0.004412481561303139,15173.0,320.0,0.056027982383966446,-0.0009876815478006998,204.59,0.0013422038173303008,0.9825387746095657,0.703125,204.59,1.0,12963.0,32.0,320.0,8.77,30720.0,8.77,2.0,0.003958333333333334,0.2,0.6563215851783752,0.94584159553051,0.029538756717617312,0.0003,64.0,0.7421875,-0.5484558053811391,-0.0032985310008128484,32.0,0.78125,30720.0,1.0,0.03833333333333333,0.2,-5.271857236921787,164.0526392093301
0.001335756154730916,0.484375,0.0003,0.003949692362609009,-0.013558373779960674,0.5,1.0,0.005734852980822325,15874.0,330.0,-0.002877965569496155,-0.0016137255852421125,210.01,0.005016781855374575,0.9874467151239514,0.8125,210.01,1.0,15882.0,32.0,330.0,8.82,31680.0,8.82,1.0,0.001979166666666667,0.2,0.6453164517879486,0.9721086844801903,0.01763430405097703,0.0003,66.0,0.796875,-0.5232836822668712,-0.008919937356064717,32.0,0.78125,31680.0,1.0,0.049375,0.2,-5.204284970760345,166.98149480432272
0.0010013650171458721,0.4296875,0.0003,0.004969244859336565,-0.014892536311381264,0.5,2.0,0.005694713909178972,16090.0,340.0,-0.0009113568812608719,-0.0007166453388830026,211.35,0.0023530027829110622,0.9862583754584193,0.8125,211.35,1.0,14656.0,32.0,340.0,8.75,32640.0,8.75,2.0,0.0016666666666666668,0.2,0.6406607627868652,0.9779498819261789,0.018464147249857586,0.0003,68.0,0.7421875,-0.4913087256749471,-0.006863351923724016,32.0,0.671875,32640.0,1.0,0.07166666666666667,0.2,-5.15796218663454,170.96901478916408
0.005913396831601858,0.4609375,0.0003,0.00777735305018723,-0.013218002174980939,0.5,2.0,0.010464517399668694,16058.0,350.0,-0.005775991827249527,-0.0025614927398661773,210.87,0.03704112395644188,0.9754755944013596,0.8125,210.87,1.0,16728.0,32.0,350.0,8.75,33600.0,8.75,2.0,0.0096875,0.2,0.6407438516616821,0.9693081974983215,0.021109521173251173,0.0003,70.0,0.7734375,-0.4904790868361791,-0.012371830108265081,32.0,0.734375,33600.0,1.0,0.11302083333333333,0.2,-5.03736406981945,173.04334144562483
0.010811617597937584,0.453125,0.0003,0.006769067548836271,-0.015883979333933287,0.5,2.0,0.004396861884742975,16651.0,360.0,-0.01153041422367096,-0.007063019623359044,214.14,-0.001372832921333611,0.9802628792822361,0.90625,214.14,1.0,15258.0,32.0,360.0,8.81,34560.0,8.81,2.0,0.016458333333333332,0.2,0.6260282099246979,0.806652843952179,0.053304357215141256,0.0003,72.0,0.859375,-0.49563611964384713,-0.0037325107182065646,32.0,0.8125,34560.0,1.0,0.07770833333333334,0.2,-5.018993218541145,172.91974702507258
0.011587797664105892,0.3984375,0.0003,0.003638346050089846,-0.01768403765852175,0.5,1.0,0.011545944027602673,18051.0,370.0,-0.002413686364889145,-0.005859799596170584,219.06,-0.014081754721701145,0.989252352155745,0.859375,219.06,1.0,17969.0,32.0,370.0,8.9,35520.0,8.9,1.0,0.018958333333333334,0.2,0.6411316990852356,0.36449098587036133,0.10110411457406977,0.0003,74.0,0.7578125,-0.47705125927925107,-0.00843295115356644,32.0,0.65625,35520.0,1.0,0.15927083333333333,0.2,-4.922592159509659,176.99718743890523
0.015752507373690605,0.421875,0.0003,0.005896120987987767,-0.01630019986264718,0.5,2.0,0.003348707687109709,18143.0,380.0,0.004401013255119324,-0.0063117400060097376,220.77,0.009362494572997093,0.9728466346859932,0.921875,220.77,1.0,18873.0,32.0,380.0,8.82,36480.0,8.82,1.0,0.016458333333333332,0.2,0.6464167833328247,0.12847900390625,0.08929667704428236,0.0003,76.0,0.84375,-0.454911833802859,-0.0005417885941763719,32.0,0.765625,36480.0,1.0,0.0284375,0.2,-4.813664204776287,182.39325765758753
0.009090275503695011,0.46875,0.0003,0.005241095394206544,-0.021362020842110117,0.5,1.0,0.00900664646178484,18979.0,390.0,0.0005421210080385208,-0.00629955355077982,222.09,0.02186361327767372,0.9843255467712879,0.796875,222.09,1.0,17196.0,32.0,390.0,8.87,37440.0,8.87,2.0,0.025520833333333333,0.2,0.656366378068924,0.4080336093902588,0.064917290546,0.0003,78.0,0.765625,-0.44756985942522687,-0.004912219885736704,32.0,0.734375,37440.0,1.0,0.06510416666666667,0.2,-4.698731253147125,186.07344929486513
0.0070495312102139,0.3203125,0.0003,0.002393817601259798,-0.016180223137295495,0.5,2.0,0.0014939837856218219,19089.0,400.0,0.029259093105793,-0.010449804017941157,225.61,-0.007516777608543634,0.9897567639127374,0.9375,225.61,1.0,18076.0,32.0,400.0,9.06,38400.0,9.06,2.0,0.02020833333333333,0.2,0.6350249350070953,0.7798538506031036,0.04746143595625957,0.0003,80.0,0.7578125,-0.47091462433338166,-0.00455086326226592,32.0,0.578125,38400.0,1.0,0.05875,0.2,-4.600801525712013,189.71705619603395
-0.0010414602002128959,0.3828125,0.0003,0.002552828296320513,-0.015881686681920353,0.5,2.0,0.0006555033032782376,18964.0,410.0,-0.001956581138074398,-0.001413844091196855,226.84,0.0068143499083817005,0.9911303156986833,0.90625,226.84,1.0,16568.0,32.0,410.0,9.23,39360.0,9.23,2.0,0.008125,0.2,0.5952797532081604,0.8968008011579514,0.0405442530180638,0.0003,82.0,0.7890625,-0.5042330817381541,-0.0062195414335777365,32.0,0.671875,39360.0,1.0,0.07354166666666667,0.2,-4.523489758074284,194.78657507836817
0.010812247171998024,0.3515625,0.0003,0.0023618945114624998,-0.011296500983492781,0.5,1.0,0.00900243315845728,20637.0,420.0,0.0042226891964674,-0.01213234088694056,230.18,-0.0007618724484927952,0.9918128717690706,0.953125,230.18,1.0,17786.0,32.0,420.0,9.05,40320.0,9.05,2.0,0.017083333333333332,0.2,0.5947648882865906,0.8776362761855125,0.049651692428936564,0.0003,84.0,0.8046875,-0.49789123396078744,-0.004838169906288385,32.0,0.65625,40320.0,1.0,0.0775,0.2,-4.403694776594639,197.02913550913334
0.013586994260549545,0.40625,0.0003,0.0019083034984456995,-0.0069371426242772335,0.5,2.0,0.006090233568102121,19823.0,430.0,0.01919219084084034,-0.010930488668382168,233.76,-0.0052862572483718395,0.9935591737739742,0.90625,233.76,1.0,18960.0,32.0,430.0,9.2,41280.0,9.2,2.0,0.015416666666666667,0.2,0.5854825675487518,0.9291313886642456,0.030841517130223414,0.0003,86.0,0.8125,-0.5037926491101583,-0.0014494231715798378,32.0,0.71875,41280.0,1.0,0.025104166666666667,0.2,-4.326575765162707,201.15793689846993
0.0007990304147824645,0.5,0.0003,0.0015681485740545516,-0.005598501919885166,0.5,1.0,0.005211730021983385,21498.0,440.0,0.006827535107731819,-0.002636932941774527,239.42,0.005903085693717003,0.9947827532887459,0.859375,239.42,1.0,20560.0,32.0,440.0,9.32,42240.0,9.32,2.0,0.0032291666666666666,0.2,0.5827036798000336,0.8737564533948898,0.03315105539746582,0.0003,88.0,0.859375,-0.4948215526342392,-0.00862005521543324,32.0,0.859375,42240.0,1.0,0.04625,0.2,-4.250234471112489,205.2004860126972
0.0013903580838814378,0.4609375,0.0003,0.0015904791674499089,-0.008933243765301692,0.5,2.0,0.00038688050699420273,21057.0,450.0,-0.006574183702468872,-0.005224409755319357,244.95,0.0002766286488622427,0.9942579451017082,0.859375,244.95,1.0,22666.0,32.0,450.0,9.46,43200.0,9.46,1.0,0.006458333333333333,0.2,0.5500415563583374,0.9599636867642403,0.02792969622028371,0.0003,90.0,0.8203125,-0.4933104908466339,-0.0023395784633855024,32.0,0.78125,43200.0,1.0,0.01,0.2,-4.14009491160512,209.52626442804933
0.003671996993944049,0.3359375,0.0003,0.002096970023897787,-0.005988778912142152,0.5,1.0,-0.00020103069255128503,22106.0,460.0,0.02185126580297947,-0.004983078086127838,248.54,4.277820698916912e-05,0.991546449251473,0.96875,248.54,1.0,22811.0,32.0,460.0,9.2,44160.0,9.2,1.0,0.006875,0.2,0.5453692078590393,0.9203048795461655,0.027450833576731382,0.0003,92.0,0.8046875,-0.4995570127169291,-0.0023294854288299876,32.0,0.640625,44160.0,1.0,0.029583333333333333,0.2,-4.105245247930288,211.95294926464558
