mean\gen\time/fps,mean\gen\train/n_updates,mean\gen\train/learning_rate,mean\disc\disc_acc,mean\disc\disc_proportion_expert_true,mean\gen\train/explained_variance,mean\disc\disc_acc_expert,mean\gen\time/total_timesteps,mean\disc\n_generated,mean\gen\train/clip_range,mean\gen\train/approx_kl,mean\disc\global_step,mean\disc\n_expert,mean\disc\disc_loss,mean\gen\rollout/ep_len_mean,mean\gen\train/entropy_loss,mean\gen\train/policy_gradient_loss,mean\gen\train/clip_fraction,mean\gen\rollout/ep_rew_mean,mean\gen\time/iterations,mean\disc\disc_proportion_expert_pred,mean\gen\train/value_loss,mean\gen\train/loss,mean\gen\time/time_elapsed,mean\disc\disc_acc_gen,mean\gen\rollout/ep_rew_wrapped_mean
9146.0,300.0,0.0003,0.5333333611488342,0.5,0.033447206020355225,0.46666669845581055,1500.0,60.0,0.2,0.013263043947517872,30.0,60.0,0.6897406578063965,104.35714285714286,-1.6341512084007264,-0.04077817001193758,0.3479999825358391,0.28348214285714285,1.0,0.43333333333333335,0.5984158337116241,0.23538212478160858,0.0,0.6000000238418579,-1.4304570449659457
9362.0,310.0,0.0003,0.5166667103767395,0.5,0.08819669485092163,0.4166666865348816,1550.0,60.0,0.2,0.014885179698467255,31.0,60.0,0.6897968649864197,104.35714285714286,-1.5188748359680175,-0.0014822054808036,0.0,0.28348214285714285,1.0,0.4,0.5161618798971176,0.1325528919696808,0.0,0.6166666746139526,-1.735234450282795
9816.0,320.0,0.0003,0.5833333730697632,0.5,-0.004018545150756836,0.38333335518836975,1600.0,60.0,0.2,-0.006941838189959526,32.0,60.0,0.681308388710022,104.35714285714286,-1.5339343547821045,-0.00535524018343132,0.0,0.28348214285714285,1.0,0.3,1.994999647140503,0.6749228239059448,0.0,0.7833333611488342,-1.735234450282795
9901.0,330.0,0.0003,0.5833333730697632,0.5,0.005035102367401123,0.4833333492279053,1650.0,60.0,0.2,-0.007000250741839409,33.0,60.0,0.6759539842605591,107.0,-1.5922147035598755,-0.001857024838449428,0.0,0.26458333333333334,1.0,0.4,2.022649586200714,0.8163584470748901,0.0,0.6833333969116211,-1.735234450282795
11039.0,340.0,0.0003,0.6333333849906921,0.5,0.01654869318008423,0.46666669845581055,1700.0,60.0,0.2,-0.011079380288720131,34.0,60.0,0.6892074346542358,107.0,-1.5504303336143495,-0.009390806635027005,0.025999998673796654,0.26458333333333334,1.0,0.3333333333333333,1.59321585893631,0.5317112803459167,0.0,0.8000000715255737,-2.49028551603357
10872.0,350.0,0.0003,0.5750000476837158,0.5,-0.005271434783935547,0.36666667461395264,1750.0,60.0,0.2,-0.0040294574573636055,35.0,60.0,0.680953323841095,109.3125,-1.4948729515075683,-0.01253010884730621,0.16399999260902404,0.248046875,1.0,0.2916666666666667,1.6486182808876038,0.7376596927642822,0.0,0.7833333611488342,-2.49028551603357
11180.0,360.0,0.0003,0.5666667222976685,0.5,0.023844897747039795,0.45000001788139343,1800.0,60.0,0.2,0.00020767688693013042,36.0,60.0,0.6654641032218933,109.3125,-1.4844188451766969,-0.0051804857756941654,0.03599999919533729,0.248046875,1.0,0.38333333333333336,4.302026104927063,1.6284841299057007,0.0,0.6833333969116211,-3.714760906761512
11562.0,370.0,0.0003,0.36666667461395264,0.5,0.02455604076385498,0.3500000238418579,1850.0,60.0,0.2,-0.007675702217966318,37.0,60.0,0.7209026217460632,109.3125,-1.66143878698349,-0.028565103329718157,0.3419999942183495,0.248046875,1.0,0.48333333333333334,0.4370290905237198,0.18023699522018433,0.0,0.38333335518836975,-3.714760906761512
11801.0,380.0,0.0003,0.5750000476837158,0.5,0.0028308629989624023,0.6500000357627869,1900.0,60.0,0.2,0.002724535297602415,38.0,60.0,0.6895014643669128,110.82352941176471,-1.6187983512878419,0.011835886731743983,0.047999998182058336,0.2426470588235294,1.0,0.575,6.168241214752197,2.7917094230651855,0.0,0.5,-3.714760906761512
12255.0,390.0,0.0003,0.5250000357627869,0.5,0.00011467933654785156,0.6666666865348816,1950.0,60.0,0.2,0.0285929124802351,39.0,60.0,0.6975477337837219,110.82352941176471,-1.6573955297470093,-0.010404112650314356,0.005999999865889549,0.2426470588235294,1.0,0.6416666666666667,2.5667534351348875,0.9419869184494019,0.0,0.38333335518836975,-4.166256108485601
12578.0,400.0,0.0003,0.5916666984558105,0.5,0.01589733362197876,0.6166666746139526,2000.0,60.0,0.2,0.012854511849582195,40.0,60.0,0.6855159401893616,110.82352941176471,-1.731038796901703,-0.010953076370991788,0.10999999716877937,0.2426470588235294,1.0,0.525,1.0955075800418854,0.30294346809387207,0.0,0.5666667222976685,-4.166256108485601
12350.0,410.0,0.0003,0.5333333611488342,0.5,0.03699779510498047,0.5166667103767395,2050.0,60.0,0.2,-0.005002729594707489,41.0,60.0,0.7038788199424744,107.78947368421052,-1.712669265270233,-0.004605601909104706,0.0,0.2631578947368421,1.0,0.48333333333333334,7.159270000457764,2.632523775100708,0.0,0.550000011920929,-4.166256108485601
13207.0,420.0,0.0003,0.550000011920929,0.5,0.08490359783172607,0.4833333492279053,2100.0,60.0,0.2,0.010524444282054901,42.0,60.0,0.6716539263725281,107.78947368421052,-1.7549279093742371,-0.011944504745770246,0.0159999992698431,0.2631578947368421,1.0,0.43333333333333335,1.0669659674167633,0.45961055159568787,0.0,0.6166666746139526,-3.1585153206006478
13871.0,430.0,0.0003,0.3916666805744171,0.5,0.1022377610206604,0.5,2150.0,60.0,0.2,-0.00246117589995265,43.0,60.0,0.7250399589538574,107.78947368421052,-1.749222493171692,-0.012068879489321293,0.011999999731779098,0.2631578947368421,1.0,0.6083333333333333,1.2490990102291106,0.4516042172908783,0.0,0.28333336114883423,-3.1585153206006478
13095.0,440.0,0.0003,0.5833333730697632,0.5,0.0838921070098877,0.46666669845581055,2200.0,60.0,0.2,0.03310244902968407,44.0,60.0,0.6714735627174377,109.6,-1.6843569874763489,-0.036430986739695116,0.06799999848008156,0.25,1.0,0.38333333333333336,1.101711630821228,0.4725011885166168,0.0,0.7000000476837158,-3.1585153206006478
14422.0,450.0,0.0003,0.5333333611488342,0.5,0.1880754828453064,0.46666669845581055,2250.0,60.0,0.2,-0.006788918748497963,45.0,60.0,0.6867514848709106,109.6,-1.7352010846138,-0.005885881109046665,0.009999999776482582,0.25,1.0,0.43333333333333335,0.8187818586826324,0.27548855543136597,0.0,0.6000000238418579,-3.257319007255137
14465.0,460.0,0.0003,0.4833333492279053,0.5,0.09193813800811768,0.550000011920929,2300.0,60.0,0.2,0.05271853506565094,46.0,60.0,0.6919683218002319,109.6,-1.78379567861557,-0.018224412269890244,0.08799999728798866,0.25,1.0,0.5666666666666667,0.23501393795013428,0.07032749801874161,0.0,0.4166666865348816,-3.257319007255137
13055.0,470.0,0.0003,0.5750000476837158,0.5,0.1390591859817505,0.4166666865348816,2350.0,60.0,0.2,0.03201654180884361,47.0,60.0,0.6769679188728333,111.23809523809524,-1.690956473350525,-0.025214198758825645,0.13199999555945396,0.23809523809523808,1.0,0.3416666666666667,0.678461080789566,0.2894711494445801,0.0,0.7333333492279053,-3.257319007255137
15286.0,480.0,0.0003,0.5833333730697632,0.5,0.14088207483291626,0.5333333611488342,2400.0,60.0,0.2,0.006860458757728338,48.0,60.0,0.6813505291938782,111.23809523809524,-1.8653356790542603,-0.0033608819403452726,0.07599999755620956,0.23809523809523808,1.0,0.45,0.5894118905067444,0.21287669241428375,0.0,0.6333333849906921,-3.399936381727457
15408.0,490.0,0.0003,0.6500000357627869,0.5,0.1322537064552307,0.5,2450.0,60.0,0.2,0.09934455901384354,49.0,60.0,0.6668579578399658,111.23809523809524,-1.6403506636619567,-0.03708324849605589,0.20399999469518662,0.23809523809523808,1.0,0.35,2.244208312034607,0.947452962398529,0.0,0.8000000715255737,-3.399936381727457
14657.0,500.0,0.0003,0.40833336114883423,0.5,0.10329294204711914,0.5833333730697632,2500.0,60.0,0.2,-0.0015711903106421232,50.0,60.0,0.7052629590034485,112.72727272727273,-1.718203604221344,0.002963517391821391,0.0,0.22727272727272727,1.0,0.675,5.099556159973145,2.4148359298706055,0.0,0.23333334922790527,-3.399936381727457
16182.0,510.0,0.0003,0.6250000596046448,0.5,0.1848127841949463,0.7166666984558105,2550.0,60.0,0.2,0.051079221069812775,51.0,60.0,0.6638149619102478,112.72727272727273,-1.6102503657341003,-0.028331686653196898,0.1619999960064888,0.22727272727272727,1.0,0.5916666666666667,0.1750367745757103,0.03981223702430725,0.0,0.5333333611488342,-3.6361690568314358
16555.0,520.0,0.0003,0.5083333849906921,0.5,0.15012753009796143,0.6666666865348816,2600.0,60.0,0.2,0.012383759021759033,52.0,60.0,0.7002996206283569,112.72727272727273,-1.7189831018447876,-0.0022386505045578708,0.019999999552965164,0.22727272727272727,1.0,0.6583333333333333,2.6451282024383547,1.0230909585952759,0.0,0.3500000238418579,-3.6361690568314358
15680.0,530.0,0.0003,0.5833333730697632,0.5,0.2940221428871155,0.6500000357627869,2650.0,60.0,0.2,0.026110516861081123,53.0,60.0,0.6927447319030762,109.91666666666667,-1.6320140957832336,-0.009868104367400576,0.02799999937415123,0.2505208333333333,1.0,0.5666666666666667,3.0327951073646546,0.9201497435569763,0.0,0.5166667103767395,-3.6361690568314358
15970.0,540.0,0.0003,0.6416667103767395,0.5,0.22643887996673584,0.6000000238418579,2700.0,60.0,0.2,-0.0015058087883517146,54.0,60.0,0.6789862513542175,109.91666666666667,-1.6274996161460877,-0.015545474693179174,0.06599999703466893,0.2505208333333333,1.0,0.4583333333333333,0.2804452955722809,0.04851966351270676,0.0,0.6833333969116211,-2.97289542403693
14473.0,550.0,0.0003,0.7250000238418579,0.5,0.25191938877105713,0.6666666865348816,2750.0,60.0,0.2,0.016756737604737282,55.0,60.0,0.6701891422271729,109.91666666666667,-1.6789098501205444,-0.008962122474448008,0.0159999992698431,0.2505208333333333,1.0,0.44166666666666665,0.19268942177295684,0.02699248306453228,0.0,0.7833333611488342,-2.97289542403693
16972.0,560.0,0.0003,0.6333333849906921,0.5,0.03610116243362427,0.5666667222976685,2800.0,60.0,0.2,0.02558128535747528,56.0,60.0,0.6767326593399048,111.28,-1.5594671964645386,-0.02468922746367781,0.18599999956786634,0.24049999999999996,1.0,0.43333333333333335,0.4705682575702667,0.18957091867923737,0.0,0.7000000476837158,-2.97289542403693
18153.0,570.0,0.0003,0.6916667222976685,0.5,-0.3802223205566406,0.5833333730697632,2850.0,60.0,0.2,0.015013027004897594,57.0,60.0,0.6792551279067993,111.28,-1.5070302844047547,-0.01778873370587828,0.03799999877810478,0.24049999999999996,1.0,0.39166666666666666,0.23759893476963043,0.06279861927032471,0.0,0.8000000715255737,-3.213652076125145
17064.0,580.0,0.0003,0.7166666984558105,0.5,0.10245949029922485,0.550000011920929,2900.0,60.0,0.2,0.030412742868065834,58.0,60.0,0.6818302273750305,111.28,-1.5230553865432739,-0.00933202836103746,0.09199999831616879,0.24049999999999996,1.0,0.3333333333333333,0.3753217369318008,0.11870241910219193,0.0,0.8833333849906921,-3.213652076125145
18553.0,590.0,0.0003,0.6500000357627869,0.5,-0.17544341087341309,0.7333333492279053,2950.0,60.0,0.2,0.020728420466184616,59.0,60.0,0.6791738867759705,112.53846153846153,-1.5347933650016785,-0.03255397969856801,0.12599999606609344,0.23124999999999998,1.0,0.5833333333333334,0.9657748401165008,0.4143105447292328,0.0,0.5666667222976685,-3.213652076125145
18744.0,600.0,0.0003,0.5583333373069763,0.5,0.37954074144363403,0.6166666746139526,3000.0,60.0,0.2,0.031413089483976364,60.0,60.0,0.684165358543396,112.53846153846153,-1.3428566813468934,-0.02534522888250663,0.053999999165534975,0.23124999999999998,1.0,0.5583333333333333,0.2575745239853859,0.057168055325746536,0.0,0.5,-3.3710408226515236
18765.0,610.0,0.0003,0.5666667222976685,0.5,-0.22023141384124756,0.7166666984558105,3050.0,60.0,0.2,0.013226673007011414,61.0,60.0,0.6778774857521057,111.81481481481481,-1.4241397976875305,-0.00901918443851173,0.02799999937415123,0.23819444444444443,1.0,0.65,1.0996733844280242,0.40186983346939087,0.0,0.4166666865348816,-3.3710408226515236
19434.0,620.0,0.0003,0.7083333730697632,0.5,0.33484357595443726,0.6500000357627869,3100.0,60.0,0.2,0.029119309037923813,62.0,60.0,0.6603485345840454,111.81481481481481,-1.5221521973609924,-0.00889995785988873,0.04799999892711639,0.23819444444444443,1.0,0.44166666666666665,0.5416242152452468,0.18883833289146423,0.0,0.7666667103767395,-3.1582569976647696
19325.0,630.0,0.0003,0.6416667103767395,0.5,0.07367938756942749,0.8000000715255737,3150.0,60.0,0.2,-0.0004052948788739741,63.0,60.0,0.6579240560531616,111.81481481481481,-1.5062408447265625,-0.01124449686892337,0.03999999910593033,0.23819444444444443,1.0,0.6583333333333333,0.3869805634021759,0.09666794538497925,0.0,0.4833333492279053,-3.1582569976647696
17502.0,640.0,0.0003,0.7833333611488342,0.5,-0.11754119396209717,0.8166667222976685,3200.0,60.0,0.2,0.009610023349523544,64.0,60.0,0.6494757533073425,112.96428571428571,-1.455751156806946,-0.014304309607017807,0.025999999418854714,0.2296875,1.0,0.5333333333333333,0.5331943690776825,0.2296273112297058,0.0,0.7500000596046448,-3.1582569976647696
14008.0,650.0,0.0003,0.7250000238418579,0.5,0.2717571258544922,0.8166667222976685,3250.0,60.0,0.2,-0.01606662943959236,65.0,60.0,0.665138840675354,112.96428571428571,-1.4291978120803832,-0.021120399180916127,0.04399999864399433,0.2296875,1.0,0.5916666666666667,0.21166546046733856,0.01893697679042816,0.0,0.6333333849906921,-3.290113415169929
20177.0,660.0,0.0003,0.38333335518836975,0.5,-0.019170165061950684,0.7666667103767395,3300.0,60.0,0.2,-0.0015646028332412243,66.0,60.0,0.7035019397735596,112.96428571428571,-1.4836233496665954,0.0019045875633601384,0.047999998554587364,0.2296875,1.0,0.8833333333333333,3.3594927549362184,1.0237737894058228,0.0,0.0,-3.290113415169929
21202.0,670.0,0.0003,0.42500001192092896,0.5,-0.09849703311920166,0.5833333730697632,3350.0,60.0,0.2,0.047754086554050446,67.0,60.0,0.6802231073379517,114.03448275862068,-1.5621292352676392,-0.022420753248967175,0.1199999950826168,0.22176724137931034,1.0,0.6583333333333333,0.4901312097907066,0.06416366994380951,0.0,0.2666666805744171,-3.290113415169929
20539.0,680.0,0.0003,0.7916666865348816,0.5,0.44654321670532227,0.5833333730697632,3400.0,60.0,0.2,-0.007030215114355087,68.0,60.0,0.6462312340736389,114.03448275862068,-1.422180461883545,-0.0019033257811670978,0.003999999910593033,0.22176724137931034,1.0,0.2916666666666667,2.6023186445236206,1.0974383354187012,0.0,1.0,-2.939518812658458
22115.0,690.0,0.0003,0.5666667222976685,0.5,-0.13407361507415771,0.4166666865348816,3450.0,60.0,0.2,0.05035605654120445,69.0,60.0,0.6787843704223633,114.03448275862068,-1.4917993545532227,-0.007510541073046539,0.049999998137354854,0.22176724137931034,1.0,0.35,0.7145690113306046,0.17213337123394012,0.0,0.7166666984558105,-2.939518812658458
22369.0,700.0,0.0003,0.4583333432674408,0.5,-0.3008841276168823,0.4833333492279053,3500.0,60.0,0.2,0.04020132124423981,70.0,60.0,0.6804681420326233,115.03333333333333,-1.4281466364860536,-0.026264915499836228,0.15799999348819255,0.21437499999999998,1.0,0.525,0.8125473320484161,0.35222625732421875,0.0,0.4333333671092987,-2.939518812658458
22327.0,710.0,0.0003,0.5250000357627869,0.5,-0.049396514892578125,0.5166667103767395,3550.0,60.0,0.2,-0.00645073875784874,71.0,60.0,0.6837924718856812,115.03333333333333,-1.1912108063697815,-0.008521635368931867,0.0,0.21437499999999998,1.0,0.49166666666666664,0.5341728270053864,0.1411505937576294,0.0,0.5333333611488342,-3.146182053536177
20994.0,720.0,0.0003,0.5750000476837158,0.5,-0.003881096839904785,0.4833333492279053,3600.0,60.0,0.2,0.01281177718192339,72.0,60.0,0.6619089841842651,114.87096774193549,-1.536526882648468,-0.013741661977022802,0.041999999433755875,0.21754032258064515,1.0,0.4083333333333333,1.3829158544540405,0.6379761695861816,0.0,0.6666666865348816,-3.146182053536177
22531.0,730.0,0.0003,0.3583333492279053,0.5,-0.015004992485046387,0.6000000238418579,3650.0,60.0,0.2,-0.011134435422718525,73.0,60.0,0.7254186272621155,113.8125,-1.6100717663764954,-0.0004743933452999727,0.0,0.226171875,1.0,0.7416666666666667,8.3373233795166,3.937908411026001,0.0,0.11666667461395264,-3.007414865998491
23124.0,740.0,0.0003,0.5166667103767395,0.5,0.03083854913711548,0.5,3700.0,60.0,0.2,-0.00552600622177124,74.0,60.0,0.6795783042907715,113.8125,-1.5349770069122315,-0.005819812310161865,0.0,0.226171875,1.0,0.48333333333333334,7.248079490661621,3.482322931289673,0.0,0.5333333611488342,-2.7916902831057087
20705.0,750.0,0.0003,0.7083333730697632,0.5,0.003412187099456787,0.45000001788139343,3750.0,60.0,0.2,0.0037601208314299583,75.0,60.0,0.6021057367324829,113.8125,-1.4097683429718018,-0.004294555069413164,0.0,0.226171875,1.0,0.24166666666666667,26.337823486328126,12.399093627929688,0.0,0.9666666984558105,-2.7916902831057087
