raw\gen\time/fps,raw\gen\time/iterations,raw\gen\rollout/ep_len_mean,raw\gen\time/time_elapsed,raw\gen\time/total_timesteps,raw\gen\rollout/ep_rew_mean,raw\gen\train/n_updates,raw\gen\train/approx_kl,raw\gen\train/policy_gradient_loss,raw\gen\train/entropy_loss,raw\gen\rollout/ep_rew_wrapped_mean,raw\gen\train/explained_variance,raw\gen\train/clip_fraction,raw\gen\train/clip_range,raw\gen\train/value_loss,raw\gen\train/loss,raw\gen\train/learning_rate
133096,1,58.18,0,14550,0.626375,2900,-5.8348178e-05,6.617406018563087e-05,-1.1120675563812257,-27.270015159950127,0.01664555072784424,0.0,0.2,29.818817138671875,13.815324783325195,0.0003
116831,1,58.13,0,14600,0.6266875000000001,2910,-0.00018389702,-0.00029779875236268794,-1.1035483837127686,-27.625266812809276,-0.0006150007247924805,0.0,0.2,68.92087631225586,34.41744613647461,0.0003
156297,1,58.13,0,14650,0.6266875000000001,2920,0.0026537012,-0.0003773907396769971,-1.0982170939445495,-27.507838944906833,0.002196669578552246,0.0,0.2,51.845055770874026,25.20903205871582,0.0003
156841,1,57.36,0,14700,0.6325000000000001,2930,-0.0037769557,-0.0022984631476575144,-1.1037684798240661,-27.507838944906833,0.009003937244415283,0.0,0.2,39.2365119934082,19.366134643554688,0.0003
157278,1,56.75,0,14750,0.6363125000000001,2940,-0.0004372549,0.00013396775725453834,-1.1181909441947937,-26.98064422779018,0.0018529295921325684,0.0,0.2,46.06951675415039,22.783485412597656,0.0003
118429,1,56.75,0,14800,0.6363125000000001,2950,-0.0028134894,-0.002285722724278472,-1.1194154620170593,-26.640783119278495,0.0013695955276489258,0.0,0.2,74.19303970336914,36.81487274169922,0.0003
105628,1,56.75,0,14850,0.6363125000000001,2960,-0.00031081916,-0.013302347031887684,-1.1039949893951415,-26.640783119278495,0.014401793479919434,0.0,0.2,8.842074489593506,4.0583696365356445,0.0003
158968,1,57.24,0,14900,0.63225,2970,-0.0022491503,-0.026792902391403573,-1.0964683175086976,-26.640783119278495,0.0139085054397583,0.11600000262260438,0.2,2.675822877883911,1.184269905090332,0.0003
119625,1,57.24,0,14950,0.63225,2980,0.0144364,-0.007431867787614443,-1.094424271583557,-26.772137591426727,0.004182875156402588,0.0,0.2,56.76226806640625,27.973875045776367,0.0003
106691,1,58.11,0,15000,0.6258125,2990,0.026911048,-0.009271095549222253,-1.0744635462760925,-26.772137591426727,0.003247976303100586,0.0,0.2,8.22520179748535,3.7138078212738037,0.0003
120429,1,58.11,0,15050,0.6258125,3000,-0.017134108,0.0019659511193168555,-1.0568310976028443,-27.01297389438143,0.0020928382873535156,0.0,0.2,72.21552047729492,36.149044036865234,0.0003
107403,1,58.11,0,15100,0.6258125,3010,-0.01507955,-0.01582027494255449,-1.0457244396209717,-27.01297389438143,0.0018972158432006836,0.0,0.2,21.824109268188476,10.806978225708008,0.0003
161641,1,59.33,0,15150,0.6181875000000001,3020,0.06355427,-0.022767777191475068,-0.9672218441963196,-27.01297389438143,0.01286613941192627,0.3419999986886978,0.2,2.8689670324325562,1.37970769405365,0.0003
121629,1,59.49,0,15200,0.6171875,3030,0.0057715178,-0.0014779490393124206,-0.8999728739261628,-27.10065807300387,0.0053601861000061035,0.0,0.2,128.21276245117187,63.15166091918945,0.0003
139463,1,59.49,0,15250,0.6171875,3040,-0.0011891222,-0.0007824966336485772,-0.8945516765117645,-27.002980700309855,0.0015473365783691406,0.0,0.2,90.17484130859376,43.93146896362305,0.0003
139915,1,59.49,0,15300,0.6171875,3050,-9.972096e-05,-0.0008581825415021171,-0.8854923844337463,-27.002980700309855,0.007445096969604492,0.0,0.2,9.044895553588868,4.512392997741699,0.0003
111338,1,60.22,0,15350,0.611625,3060,-0.0055358266,-0.0024939815067924085,-0.8797438859939575,-27.002980700309855,0.03201913833618164,0.0,0.2,6.616266393661499,3.0758864879608154,0.0003
141969,1,59.4,0,15400,0.61775,3070,0.0021273661,0.0013326536300588999,-0.8657006740570068,-26.87680234175874,0.004020869731903076,0.0,0.2,68.57775955200195,34.25630569458008,0.0003
164844,1,59.4,0,15450,0.61775,3080,-0.0013072968,0.00010053110227090656,-0.8711428105831146,-26.151795809983742,0.010677695274353027,0.0,0.2,134.28866424560547,66.26793670654297,0.0003
141752,1,59.94,0,15500,0.614375,3090,0.0006466532,-0.0023453144155212158,-0.8714475393295288,-26.151795809983742,0.03460109233856201,0.0,0.2,6.262393999099731,3.081608533859253,0.0003
142202,1,60.31,0,15550,0.6120625000000001,3100,0.0033327818,-7.689962571078013e-06,-0.8640729367733002,-26.18560937882168,-0.004316449165344238,0.0,0.2,60.52162322998047,30.041948318481445,0.0003
142663,1,60.31,0,15600,0.6120625000000001,3110,-0.0033548498,-0.000630914698297147,-0.8486842691898346,-26.113808570399414,0.00356447696685791,0.0,0.2,100.92091217041016,48.502193450927734,0.0003
160749,1,60.31,0,15650,0.6120625000000001,3120,-0.0008741808,-0.0009764868991332775,-0.8376574099063874,-26.113808570399414,-0.017696380615234375,0.0,0.2,8.884760856628418,4.2143049240112305,0.0003
167503,1,61.21,0,15700,0.6064375000000001,3130,-0.006283722,-0.03628475807979718,-0.7251267969608307,-26.113808570399414,-0.025080442428588867,0.2139999981969595,0.2,2.322667622566223,1.0846830606460571,0.0003
112025,1,61.21,0,15750,0.6064375000000001,3140,0.0120058535,0.00699530970398321,-0.5355625152587891,-26.160126445952336,0.001034557819366455,0.0019999999552965165,0.2,55.342181015014646,27.592174530029297,0.0003
126440,1,61.21,0,15800,0.6064375000000001,3150,0.0032348013,-0.00043912625736979293,-0.5062622427940369,-26.160126445952336,0.026971817016601562,0.0,0.2,2.2344290971755982,1.084493637084961,0.0003
126831,1,61.23,0,15850,0.6053125,3160,0.0042633726,-0.004794741087127363,-0.5000648200511932,-26.160126445952336,0.025453031063079834,0.0,0.2,3.1369286298751833,1.5013428926467896,0.0003
113096,1,61.23,0,15900,0.6053125,3170,0.0050963163,0.0001762571317376782,-0.5158429145812988,-25.568817034533712,-0.006394028663635254,0.0019999999552965165,0.2,80.51049041748047,40.134368896484375,0.0003
127630,1,61.23,0,15950,0.6053125,3180,-0.00045971395,-0.007702345743193284,-0.48790548741817474,-25.568817034533712,0.01658719778060913,0.020000000298023225,0.2,0.8511319100856781,0.37544259428977966,0.0003
146325,1,62.06,0,16000,0.599125,3190,0.0018447781,-0.0021385692388285805,-0.39103939533233645,-25.568817034533712,0.009102046489715576,0.015999999642372132,0.2,2.83087100982666,1.371901512145996,0.0003
142415,1,62.06,0,16050,0.599125,3200,0.0023383284,-0.0004990533571108457,-0.3498450338840485,-25.415760333694053,-0.0011630058288574219,0.0,0.2,51.425601959228516,25.520822525024414,0.0003
170770,1,62.06,0,16100,0.599125,3210,-0.0008187485,4.3370306535539525e-05,-0.3364905506372452,-25.415760333694053,0.028749525547027588,0.0,0.2,2.192268896102905,1.0601003170013428,0.0003
114870,1,63.09,0,16150,0.5916875,3220,0.008915148,-0.00879125340748601,-0.3199659824371338,-25.415760333694053,0.002598702907562256,0.005999999865889549,0.2,1.0137093126773835,0.4604469835758209,0.0003
129631,1,63.09,0,16200,0.5916875,3230,-0.00344563,-0.0012394238320411865,-0.2831221967935562,-25.39688472152222,0.009524345397949219,0.0,0.2,36.74472160339356,17.812641143798828,0.0003
130032,1,64.18,0,16250,0.5848749999999999,3240,0.01833128,-0.004293723385344528,-0.3006187051534653,-25.39688472152222,0.09147799015045166,0.009999999776482582,0.2,0.11677126437425614,0.049146298319101334,0.0003
155182,1,64.18,0,16300,0.5848749999999999,3250,-0.011641507,-0.006036732954904522,-0.3914854019880295,-25.54512789389584,0.002615034580230713,0.04799999892711639,0.2,40.12485580444336,18.589344024658203,0.0003
130833,1,64.18,0,16350,0.5848749999999999,3260,-0.005137224,0.00252737737703157,-0.43196354508399964,-25.54512789389584,0.053086161613464355,0.0,0.2,6.019396209716797,2.5090582370758057,0.0003
174980,1,65.49,0,16400,0.5756874999999999,3270,-0.00046755315,-0.000237436768969701,-0.4313407689332962,-25.54512789389584,-0.02049422264099121,0.0,0.2,0.5527223914861679,0.19292716681957245,0.0003
131635,1,65.49,0,16450,0.5756874999999999,3280,-0.0024100496,-4.337120092898772e-05,-0.4175510764122009,-25.954380678967574,0.008634686470031738,0.0,0.2,43.83655014038086,21.924854278564453,0.0003
150889,1,65.49,0,16500,0.5756874999999999,3290,-0.00216187,-0.005455008714576337,-0.4421747088432312,-25.954380678967574,-0.0849679708480835,0.03599999919533729,0.2,0.554052060842514,0.25928235054016113,0.0003
132429,1,66.54,0,16550,0.5681249999999999,3300,0.006190753,-0.0019012137949466989,-0.504278016090393,-25.954380678967574,-0.03369784355163574,0.0,0.2,3.128720211982727,1.4213504791259766,0.0003
177138,1,66.54,0,16600,0.5681249999999999,3310,-0.001961274,-0.0006456997355563487,-0.5355701327323914,-26.124411019035616,0.016009867191314697,0.0,0.2,36.06843719482422,18.001863479614258,0.0003
152318,1,66.54,0,16650,0.5681249999999999,3320,0.0014312172,-0.001953477628237721,-0.5564300715923309,-26.124411019035616,-0.12037122249603271,0.0,0.2,0.5646376788616181,0.25348353385925293,0.0003
178172,1,67.82,0,16700,0.559125,3330,-0.0003976965,0.0003544626243527915,-0.578761774301529,-26.124411019035616,-0.03484225273132324,0.0,0.2,3.7324595928192137,1.6753480434417725,0.0003
134035,1,67.82,0,16750,0.559125,3340,0.0019934606,0.0001511547548290082,-0.5861118018627167,-26.423751002592034,-0.009417891502380371,0.0,0.2,41.45128135681152,20.69563865661621,0.0003
153641,1,67.82,0,16800,0.559125,3350,-0.0014157534,-0.005083674315246789,-0.5993010938167572,-26.423751002592034,0.01679307222366333,0.0,0.2,4.034665203094482,1.9611105918884277,0.0003
130118,1,69.09,0,16850,0.5501874999999999,3360,-0.0013291026,0.005374473346862985,-0.6470160245895386,-26.423751002592034,0.004294395446777344,0.0,0.2,12.903349113464355,6.140804290771484,0.0003
154551,1,69.09,0,16900,0.5501874999999999,3370,-2.913475e-06,-0.0003049385552840178,-0.6560537159442902,-26.818900643358937,0.0008894205093383789,0.0,0.2,41.06974105834961,20.526269912719727,0.0003
120565,1,69.09,0,16950,0.5501874999999999,3380,0.002577839,-0.019232470914721488,-0.5647947281599045,-26.818900643358937,-0.0009146928787231445,0.08600000143051148,0.2,0.8506044685840607,0.39145663380622864,0.0003
142663,1,69.09,0,17000,0.5501874999999999,3390,0.008577628,-0.002450962205766416,-0.3622030526399612,-26.818900643358937,-0.002709031105041504,0.06199999898672104,0.2,24.870389556884767,12.297464370727539,0.0003
155922,1,69.09,0,17050,0.5501874999999999,3400,-0.0007066202,0.0016767687858082248,-0.2910846918821335,-26.689818696170114,0.00020462274551391602,0.0,0.2,49.34142913818359,24.600013732910156,0.0003
182441,1,69.09,0,17100,0.5501874999999999,3410,0.00045945166,0.00012951862986660957,-0.27635241150856016,-26.689818696170114,0.0015202760696411133,0.0,0.2,10.251864624023437,4.8578033447265625,0.0003
137233,1,69.72,0,17150,0.54525,3420,0.00042645456,-0.00030715942392731674,-0.2757169544696808,-26.689818696170114,-0.0007576942443847656,0.0,0.2,3.986062836647034,1.7986549139022827,0.0003
157294,1,69.72,0,17200,0.54525,3430,0.00021270275,0.00021801108427461636,-0.28121444284915925,-26.994588343347424,-0.0005320310592651367,0.0,0.2,35.460807418823244,17.731000900268555,0.0003
138035,1,69.72,0,17250,0.54525,3440,-6.883621e-05,5.2032054481898626e-05,-0.28059241473674773,-26.994588343347424,-0.0024024248123168945,0.0,0.2,25.681982040405273,12.669388771057129,0.0003
110748,1,71.05,0,17300,0.5359375,3450,-9.287834e-05,-2.5157928703833932e-06,-0.280706575512886,-26.994588343347424,-0.0010207891464233398,0.0,0.2,7.500015449523926,3.491790771484375,0.0003
185116,1,71.05,0,17350,0.5359375,3460,0.009426093,-0.0022217173731187145,-0.26501710414886476,-27.528890097695403,-5.614757537841797e-05,0.009999999776482582,0.2,24.140143966674806,12.064459800720215,0.0003
123800,1,72.42,0,17400,0.526375,3470,0.0014466905,0.0003179641960883828,-0.22538123577833175,-27.528890097695403,0.001864790916442871,0.0,0.2,5.227567100524903,2.5070621967315674,0.0003
159497,1,72.42,0,17450,0.526375,3480,-0.00018378734,8.99187924805922e-05,-0.21221393644809722,-27.986379358242267,9.006261825561523e-05,0.0,0.2,59.031412506103514,29.45878028869629,0.0003
140039,1,72.42,0,17500,0.526375,3490,-0.003968663,-0.001094130320823794,-0.2199407309293747,-27.986379358242267,-0.0001308917999267578,0.0,0.2,9.815455532073974,4.914738178253174,0.0003
187161,1,73.76,0,17550,0.517,3500,0.0015141439,-0.0010072206821641672,-0.22963969856500627,-27.986379358242267,0.0003554224967956543,0.0,0.2,10.206385707855224,4.906477928161621,0.0003
160967,1,73.76,0,17600,0.517,3510,0.0016710949,-1.895427699238894e-08,-0.23758661448955537,-28.682886769841424,3.153085708618164e-05,0.0,0.2,46.19024391174317,23.094627380371094,0.0003
136836,1,73.76,0,17650,0.517,3520,0.00044529914,-2.9254317266946826e-05,-0.24133682250976562,-28.682886769841424,0.00024044513702392578,0.0,0.2,6.6226723194122314,3.1541671752929688,0.0003
161866,1,75.13,0,17700,0.5074375,3530,0.002551036,-0.005297520456370108,-0.25313668698072433,-28.682886769841424,-0.007761597633361816,0.0,0.2,1.1835065245628358,0.5085639953613281,0.0003
189378,1,75.13,0,17750,0.5074375,3540,-0.002481041,0.0009096344709396576,-0.29499172270298,-28.842968248422256,0.0001264810562133789,0.0,0.2,51.604142379760745,25.516054153442383,0.0003
142437,1,75.13,0,17800,0.5074375,3550,-0.0021635676,-0.004133665567263955,-0.32006205022335055,-28.842968248422256,7.11679458618164e-05,0.0,0.2,32.15095977783203,16.08858299255371,0.0003
142835,1,75.99,0,17850,0.5020625000000001,3560,0.0068994476,-0.0038917776988819596,-0.3513433635234833,-28.842968248422256,0.001592099666595459,0.011999999731779098,0.2,2.7611257791519166,1.3621481657028198,0.0003
190978,1,75.99,0,17900,0.5020625000000001,3570,0.005572634,-0.011149417771957815,-0.4232740938663483,-29.21909993098583,-0.0014672279357910156,0.04000000059604645,0.2,53.206805038452146,26.54535484313965,0.0003
191523,1,75.99,0,17950,0.5020625000000001,3580,-0.0034714318,-0.006815574080217601,-0.48464853763580323,-29.21909993098583,0.004987239837646484,0.0,0.2,24.076561737060548,11.995983123779297,0.0003
164609,1,76.73,0,18000,0.49643750000000003,3590,0.0030624485,-0.003027231869288016,-0.5192504525184631,-29.21909993098583,-0.0020847320556640625,0.0,0.2,3.3676550149917603,1.6097586154937744,0.0003
144433,1,76.73,0,18050,0.49643750000000003,3600,0.005107908,-0.007273532445076869,-0.5677482843399048,-29.620257751578464,-0.0005178451538085938,0.03600000143051148,0.2,50.664736938476565,25.266212463378906,0.0003
153762,1,76.73,0,18100,0.49643750000000003,3610,0.01714487,0.001438635612255723,-0.6264952182769775,-29.620257751578464,-0.00039315223693847656,0.0,0.2,21.96242504119873,10.557062149047852,0.0003
159559,1,77.49,0,18150,0.4906875,3620,-0.0063609076,-0.008961744840722563,-0.6562194943428039,-29.620257751578464,-0.0003370046615600586,0.0,0.2,6.134313488006592,2.8662610054016113,0.0003
145632,1,77.49,0,18200,0.4906875,3630,-0.006463876,0.003203775839880052,-0.6922563791275025,-30.017130480532067,-0.00030672550201416016,0.0,0.2,21.585176277160645,10.811145782470703,0.0003
129809,1,78.45,0,18250,0.4836875,3640,0.0013937568,-0.0014490495893987542,-0.7048120677471161,-30.017130480532067,-0.0002701282501220703,0.0,0.2,11.34610481262207,5.578293800354004,0.0003
167354,1,78.45,0,18300,0.4836875,3650,0.0058406736,0.0001030099387863359,-0.7151222348213195,-30.15623235476436,-0.00010228157043457031,0.0,0.2,39.948690032958986,19.928997039794922,0.0003
167826,1,78.45,0,18350,0.4836875,3660,-0.018931355,-0.005044971280731403,-0.7290457546710968,-30.15623235476436,5.602836608886719e-06,0.0,0.2,2.37065908908844,1.1262855529785156,0.0003
168268,1,78.45,0,18400,0.4836875,3670,0.023258261,-0.022874181434512763,-0.7629749953746796,-30.15623235476436,-0.00046122074127197266,0.0,0.2,7.570456790924072,3.7286906242370605,0.0003
147635,1,78.45,0,18450,0.4836875,3680,0.016946254,0.0031916925525292683,-0.7773544788360596,-29.911790483735967,3.0040740966796875e-05,0.0,0.2,39.71628341674805,19.81599235534668,0.0003
148036,1,79.28,0,18500,0.47850000000000004,3690,0.00016216277,0.00028804087621381314,-0.7781637907028198,-29.911790483735967,-3.8623809814453125e-05,0.0,0.2,21.050658988952637,10.450246810913086,0.0003
148274,1,79.28,0,18550,0.47850000000000004,3700,-0.0018761015,-0.0001460299517276553,-0.7780305564403533,-30.24446172497468,1.901388168334961e-05,0.0,0.2,78.36082534790039,39.06191635131836,0.0003
137567,1,79.28,0,18600,0.47850000000000004,3710,3.7097932e-06,-0.0004884666123913916,-0.7774940133094788,-30.24446172497468,-0.00010001659393310547,0.0,0.2,37.4130054473877,18.586942672729492,0.0003
119388,1,79.91,0,18650,0.4745625,3720,0.001541648,-0.0024128381189366444,-0.7769904255867004,-30.24446172497468,0.00018841028213500977,0.0,0.2,19.499503135681152,9.545708656311035,0.0003
199513,1,79.88,0,18700,0.47475000000000006,3730,0.0012061739,0.000838180830352897,-0.7754707574844361,-30.62703174158232,0.0002326369285583496,0.0,0.2,59.80964126586914,29.7598876953125,0.0003
133364,1,79.88,0,18750,0.47475000000000006,3740,0.001367054,-0.0021883054906496114,-0.7745712757110595,-30.493002332935575,0.000492393970489502,0.0,0.2,110.39625778198243,55.20660400390625,0.0003
150437,1,79.88,0,18800,0.47475000000000006,3750,-0.00028291225,0.0005212000631729552,-0.7737905621528626,-30.493002332935575,5.453824996948242e-05,0.0,0.2,36.68178176879883,18.17645263671875,0.0003
134073,1,80.86,0,18850,0.46862499999999996,3760,0.0026532935,-0.005638285727967762,-0.7729990959167481,-30.493002332935575,-0.0005240440368652344,0.0,0.2,22.61792049407959,10.960198402404785,0.0003
172842,1,80.86,0,18900,0.46862499999999996,3770,0.006240759,-0.005123407124541757,-0.7691629767417908,-30.983466025122908,0.00012797117233276367,0.0,0.2,86.73563232421876,43.33948516845703,0.0003
134788,1,80.86,0,18950,0.46862499999999996,3780,-0.00083800795,0.0011956398441689941,-0.7643588840961456,-30.983466025122908,0.00034296512603759766,0.0,0.2,17.964109230041505,8.877943992614746,0.0003
173751,1,82.2,0,19000,0.45925,3790,0.001304431,-0.0002127192039267811,-0.7639523804187774,-30.983466025122908,-0.00022304058074951172,0.0,0.2,44.833535766601564,21.943933486938477,0.0003
174221,1,82.66,0,19050,0.45637500000000003,3800,-0.0030398606,-0.00034775782021458925,-0.7655736029148101,-31.746289875616785,6.0439109802246094e-05,0.0,0.2,65.95274353027344,32.87419891357422,0.0003
152832,1,82.66,0,19100,0.45637500000000003,3810,-0.0017657519,6.433582281886174e-05,-0.7683766067028046,-32.06472139470046,0.0007764697074890137,0.0,0.2,81.8302131652832,40.91291809082031,0.0003
204312,1,83.26,0,19150,0.45262499999999994,3820,-0.0006269312,-0.0022119286681409277,-0.7705366849899292,-32.06472139470046,0.00033849477767944336,0.0,0.2,8.442134284973145,4.1390485763549805,0.0003
136566,1,83.26,0,19200,0.45262499999999994,3830,-0.00067008496,0.0006102178100845457,-0.7719532907009125,-32.40951016790932,0.00020140409469604492,0.0,0.2,80.89269485473633,40.40960693359375,0.0003
154042,1,83.26,0,19250,0.45262499999999994,3840,-0.002286005,-0.0009404516447872879,-0.7718452990055085,-32.40951016790932,0.00036776065826416016,0.0,0.2,43.796786880493165,21.740148544311523,0.0003
176497,1,83.63,0,19300,0.4493125,3850,-0.00031112193,-0.004458446088247569,-0.7717572033405304,-32.40951016790932,-0.0006728172302246094,0.0,0.2,40.035002899169925,19.498104095458984,0.0003
154861,1,82.81,0,19350,0.4544375,3860,-0.004287658,0.0033109668083483256,-0.7704977452754974,-32.6393194646365,-0.0003415346145629883,0.0,0.2,161.28644561767578,80.56275939941406,0.0003
155235,1,82.81,0,19400,0.4544375,3870,-0.00046265125,-0.0014856117850285955,-0.77075674533844,-32.28982575781643,0.0008006095886230469,0.0,0.2,68.62335510253907,33.88047790527344,0.0003
155646,1,82.81,0,19450,0.4544375,3880,-2.3856162e-05,2.1822035589202926e-05,-0.7724971890449523,-32.28982575781643,0.0006614327430725098,0.0,0.2,56.15841789245606,28.047584533691406,0.0003
156037,1,83.92,0,19500,0.4465,3890,0.0017086793,-0.0007846514495286172,-0.7735269606113434,-32.28982575781643,0.0011295080184936523,0.0,0.2,35.93550415039063,17.55103874206543,0.0003
208583,1,83.92,0,19550,0.4465,3900,0.0031903982,-0.00183271464169934,-0.7747067153453827,-33.101568576069546,-0.0005637407302856445,0.0,0.2,46.99976501464844,23.4581298828125,0.0003
156841,1,83.92,0,19600,0.4465,3910,0.0014823102,0.00032134104048608947,-0.776217132806778,-33.101568576069546,0.0004310011863708496,0.0,0.2,50.2130844116211,24.661977767944336,0.0003
157235,1,84.82,0,19650,0.439875,3920,0.0008888006,-0.00018060173453253724,-0.7769516706466675,-33.101568576069546,0.0010302066802978516,0.0,0.2,44.90796432495117,22.423444747924805,0.0003
157635,1,84.88,0,19700,0.4395,3930,0.0019197082,-0.001729817936604361,-0.7780245304107666,-33.216108077494425,-0.0001747608184814453,0.0,0.2,40.2446849822998,20.081214904785156,0.0003
158038,1,84.88,0,19750,0.4395,3940,-0.0016008186,-0.0017501532412133257,-0.7803341925144196,-33.2632640044298,0.0006856322288513184,0.0,0.2,96.63176345825195,48.274261474609375,0.0003
181072,1,84.88,0,19800,0.4395,3950,-0.0017475843,0.00032409834658011507,-0.7840005397796631,-33.2632640044298,0.002667248249053955,0.0,0.2,17.54551601409912,8.505767822265625,0.0003
158790,1,86.25,0,19850,0.4299375,3960,-0.00047326088,6.28629325437835e-05,-0.7863545596599579,-33.2632640044298,5.6803226470947266e-05,0.0,0.2,17.48225803375244,8.725996017456055,0.0003
181902,1,86.25,0,19900,0.4299375,3970,0.0027770423,-0.00694350090029161,-0.7875616908073425,-33.790202690921724,-0.0014284849166870117,0.0,0.2,35.20541763305664,17.519617080688477,0.0003
212857,1,86.75,0,19950,0.42581250000000004,3980,0.0031863737,0.0027874812681695006,-0.7854132890701294,-33.790202690921724,-0.0017684698104858398,0.0,0.2,22.477219581604004,10.872443199157715,0.0003
182903,1,86.75,0,20000,0.42581250000000004,3990,0.00083196163,-0.000202360511779176,-0.7817080199718476,-34.1669276244659,-0.00043213367462158203,0.0,0.2,51.62196044921875,25.804914474487305,0.0003
213919,1,86.75,0,20050,0.42581250000000004,4000,0.0005827713,-0.000504462420474816,-0.7779058992862702,-34.1669276244659,0.0011199712753295898,0.0,0.2,29.23177890777588,14.461804389953613,0.0003
186170,1,86.83,0,20100,0.4243125,4010,-0.0021449423,-0.0008730528119770042,-0.7765701115131378,-34.1669276244659,-0.000577092170715332,0.0,0.2,39.58278694152832,19.65262222290039,0.0003
184268,1,84.09,0,20150,0.4424374999999998,4020,0.0021880197,-0.00082862405716142,-0.7764538526535034,-34.07960762330331,1.990795135498047e-05,0.0,0.2,60.118584060668944,29.808046340942383,0.0003
161639,1,83.45,0,20200,0.4464374999999999,4030,-0.002388587,-0.005523302613757508,-0.7714237034320831,-32.76589257148095,-0.0002028942108154297,0.0,0.2,107.24710311889649,52.9216423034668,0.0003
185189,1,82.26,0,20250,0.454875,4040,-0.0038242913,-0.0009110735677538174,-0.7645883977413177,-32.37705614370294,0.00048065185546875,0.0,0.2,102.62365112304687,50.6201171875,0.0003
147762,1,82.26,0,20300,0.454875,4050,0.06918857,-0.024495586132630365,-0.7730880200862884,-32.008576265284795,-3.254413604736328e-05,0.4379999995231628,0.2,67.30691757202149,33.62907409667969,0.0003
162836,1,83.13,0,20350,0.44943749999999993,4060,0.014647164,0.006980314595625004,-0.7795540988445282,-32.008576265284795,-0.00023949146270751953,0.0,0.2,10.250582885742187,5.053162097930908,0.0003
163238,1,83.29,0,20400,0.44843749999999993,4070,0.0017578125,-0.005211014530155822,-0.7828128635883331,-32.49978237238712,8.988380432128906e-05,0.0,0.2,59.957760620117185,29.890087127685547,0.0003
187027,1,83.29,0,20450,0.44843749999999993,4080,0.008598042,-0.004180640641600064,-0.7831869840621948,-32.271073101209474,7.992982864379883e-05,0.0,0.2,67.21489868164062,33.48689651489258,0.0003
164042,1,83.29,0,20500,0.44843749999999993,4090,4.453659e-06,0.002069634307874679,-0.7799544155597686,-32.271073101209474,0.0007219314575195312,0.0,0.2,36.2819206237793,18.12345314025879,0.0003
187931,1,83.24,0,20550,0.4477499999999999,4100,-0.00020668983,-0.003437794865341459,-0.7770898640155792,-32.271073101209474,-0.00025153160095214844,0.0,0.2,32.931196975708005,16.114971160888672,0.0003
188386,1,83.03,0,20600,0.4490625,4110,-0.0012589168,0.0009834996433928822,-0.7732507884502411,-32.452718850327656,0.00044971704483032227,0.0,0.2,91.74370727539062,45.845252990722656,0.0003
188900,1,83.03,0,20650,0.4490625,4120,0.0008628035,-0.0019122010318788796,-0.7707725405693054,-32.1678783251252,0.0004010200500488281,0.0,0.2,87.60470581054688,43.672645568847656,0.0003
147235,1,83.03,0,20700,0.4490625,4130,0.0026962566,0.001247061480418843,-0.7641757309436799,-32.1678783251252,0.00010842084884643555,0.0,0.2,21.81682586669922,10.889856338500977,0.0003
189788,1,83.06,0,20750,0.44787499999999997,4140,-0.00046866894,-0.00010837638431837604,-0.762259590625763,-32.1678783251252,0.0009031295776367188,0.0,0.2,21.116247177124023,10.326820373535156,0.0003
190222,1,83.06,0,20800,0.44787499999999997,4150,0.015457702,-0.005571046739234653,-0.767904669046402,-32.36654607511824,-9.5367431640625e-06,0.0,0.2,42.855278396606444,21.406909942626953,0.0003
190673,1,83.06,0,20850,0.44787499999999997,4160,-0.012707796,-0.0003966900064114043,-0.7811494827270508,-32.36654607511824,0.003802776336669922,0.0,0.2,9.760204982757568,4.808497905731201,0.0003
191137,1,84.32,0,20900,0.44,4170,0.0019338608,-0.0017490769596768985,-0.7855427980422973,-32.36654607511824,0.0012634992599487305,0.0,0.2,31.634657859802246,15.485712051391602,0.0003
191589,1,84.32,0,20950,0.44,4180,-0.00027571677,3.0230075361004082e-05,-0.7872073709964752,-32.99945553156081,0.00015401840209960938,0.0,0.2,20.16327838897705,10.057278633117676,0.0003
189908,1,85.44,0,21000,0.43200000000000005,4190,0.0031991815,0.0004182455530965967,-0.7872346997261047,-32.99945553156081,-4.3392181396484375e-05,0.0,0.2,45.43534507751465,22.138280868530273,0.0003
164739,1,85.44,0,21050,0.43200000000000005,4200,-0.0007214451,-0.001867176313506036,-0.7883984386920929,-33.72186110461596,0.00047582387924194336,0.0,0.2,63.984768295288085,31.992401123046875,0.0003
150080,1,85.44,0,21100,0.43200000000000005,4210,0.014291716,-0.01296057247043798,-0.7869388103485108,-33.72186110461596,-6.091594696044922e-05,0.0,0.2,4.263403844833374,2.0819826126098633,0.0003
193416,1,86.79,0,21150,0.42256250000000006,4220,0.026311956,0.00944317945092905,-0.7505740225315094,-33.72186110461596,-0.0020453929901123047,0.0,0.2,17.562689781188965,8.534085273742676,0.0003
193875,1,86.79,0,21200,0.42256250000000006,4230,-0.0026109791,-0.009385492544155483,-0.7368541955947876,-34.37995633068029,-0.00014793872833251953,0.015999999642372132,0.2,50.68322105407715,25.321687698364258,0.0003
151151,1,85.68,0,21250,0.42949999999999994,4240,0.003856845,-0.0012880722020042867,-0.7781487345695496,-34.37995633068029,0.0009905695915222168,0.005999999865889549,0.2,40.09192810058594,19.87387466430664,0.0003
170437,1,85.68,0,21300,0.42949999999999994,4250,0.004380007,-0.003817504172446462,-0.7990867614746093,-33.70295144558186,0.0008200407028198242,0.0,0.2,184.9597198486328,92.26528930664062,0.0003
