l2_loss,prob_true_act,neglogp,ent_loss,l2_norm,loss,samples_so_far,entropy,epoch_num,batch_num
0.0,0.9566725492477417,0.053394488990306854,-9.695105836726725e-05,425.17840576171875,0.05329753831028938,118432.0,0.09695105254650116,0.0,3701.0
0.0,0.9493358135223389,0.06081948056817055,-0.00011477105726953596,433.07452392578125,0.060704708099365234,121632.0,0.1147710531949997,0.0,3801.0
0.0,0.9663248062133789,0.03896806389093399,-8.3374026871752e-05,439.7116394042969,0.038884688168764114,124832.0,0.0833740234375,0.0,3901.0
0.0,0.9889856576919556,0.012318139895796776,-3.326826845295727e-05,447.48095703125,0.012284871190786362,128032.0,0.033268265426158905,0.0,4001.0
0.0,0.9588927030563354,0.0524737574160099,-9.3188660684973e-05,451.31817626953125,0.05238056927919388,131232.0,0.09318865835666656,0.0,4101.0
0.0,0.9797701835632324,0.024008292704820633,-5.1070885092485696e-05,458.5797119140625,0.02395722270011902,134432.0,0.05107088387012482,0.0,4201.0
0.0,0.9749280214309692,0.03036690503358841,-6.069097435101867e-05,465.70562744140625,0.030306214466691017,137632.0,0.060690972954034805,0.0,4301.0
0.0,0.9706909656524658,0.04676172882318497,-4.582999463309534e-05,472.15399169921875,0.04671590030193329,140832.0,0.04582999274134636,0.0,4401.0
0.0,0.9959914088249207,0.0042003728449344635,-1.4433053365792148e-05,478.4976501464844,0.00418593967333436,144032.0,0.014433052390813828,0.0,4501.0
0.0,0.9955399036407471,0.004648778587579727,-1.7135946109192446e-05,484.2369384765625,0.00463164271786809,147232.0,0.017135946080088615,0.0,4601.0
0.0,0.9826549291610718,0.019768046215176582,-4.602223270921968e-05,490.26141357421875,0.019722023978829384,150416.0,0.04602222889661789,1.0,4701.0
0.0,0.9796310067176819,0.02415853925049305,-5.092287392471917e-05,495.848388671875,0.024107616394758224,153616.0,0.05092287063598633,1.0,4801.0
0.0,0.988853931427002,0.012406138703227043,-3.171408025082201e-05,500.6481628417969,0.012374424375593662,156816.0,0.03171407803893089,1.0,4901.0
0.0,0.9771768450737,0.027372483164072037,-5.416430940385908e-05,506.0943298339844,0.02731831930577755,160016.0,0.054164305329322815,1.0,5001.0
0.0,0.999567985534668,0.0004343762993812561,-2.4620590011181775e-06,510.6452331542969,0.00043191423173993826,163216.0,0.0024620587937533855,1.0,5101.0
0.0,0.9672446250915527,0.03818865865468979,-7.584119884995744e-05,513.621337890625,0.0381128191947937,166416.0,0.07584119588136673,1.0,5201.0
0.0,0.9884744882583618,0.012471882626414299,-3.642043157014996e-05,519.8890991210938,0.012435462325811386,169616.0,0.03642043098807335,1.0,5301.0
0.0,0.9748187065124512,0.042470045387744904,-3.136927625746466e-05,525.1940307617188,0.042438674718141556,172816.0,0.031369276344776154,1.0,5401.0
0.0,0.9767239093780518,0.02664336748421192,-6.046459384378977e-05,529.0899658203125,0.026582902297377586,176016.0,0.06046459078788757,1.0,5501.0
0.0,0.9667278528213501,0.04167764633893967,-6.513659900519997e-05,533.9141235351562,0.04161250963807106,179216.0,0.06513659656047821,1.0,5601.0
0.0,0.9865914583206177,0.014918167144060135,-3.731152173713781e-05,536.6639404296875,0.014880855567753315,182416.0,0.03731152042746544,1.0,5701.0
0.0,0.979268491268158,0.02395237796008587,-4.9641355872154236e-05,539.51904296875,0.023902736604213715,185616.0,0.04964135214686394,1.0,5801.0
0.0,0.9785656929016113,0.03253745287656784,-3.105192809016444e-05,542.8347778320312,0.03250640258193016,188816.0,0.03105192631483078,1.0,5901.0
0.0,0.9228887557983398,0.1048658937215805,-0.00012423194129951298,545.8671264648438,0.1047416627407074,192016.0,0.12423194199800491,1.0,6001.0
0.0,0.9883421659469604,0.013941231183707714,-2.5883518901537172e-05,550.68896484375,0.013915347866714,195216.0,0.025883518159389496,1.0,6101.0
0.0,0.9931743144989014,0.007047757506370544,-2.633194708323572e-05,552.5462646484375,0.007021425757557154,198416.0,0.02633194625377655,1.0,6201.0
0.0,0.9741839170455933,0.033246491104364395,-4.550434459815733e-05,556.438232421875,0.03320098668336868,201616.0,0.04550434276461601,1.0,6301.0
0.0,0.9698578715324402,0.05507967248558998,-3.855045360978693e-05,561.0305786132812,0.0550411231815815,204816.0,0.03855045139789581,1.0,6401.0
0.0,0.9693393111228943,0.061434097588062286,-2.951166607090272e-05,565.319091796875,0.06140458583831787,208016.0,0.02951166406273842,1.0,6501.0
0.0,0.9714891314506531,0.03855850175023079,-5.304614023771137e-05,569.5257568359375,0.03850545734167099,211216.0,0.05304613709449768,1.0,6601.0
0.0,0.9666351079940796,0.04808405786752701,-5.207048525335267e-05,572.6610717773438,0.04803198575973511,214416.0,0.052070483565330505,1.0,6701.0
0.0,0.9851620197296143,0.01569516398012638,-4.913558586849831e-05,574.3351440429688,0.015646029263734818,217616.0,0.04913558438420296,1.0,6801.0
0.0,0.9603495597839355,0.06327685713768005,-6.038523861207068e-05,577.553955078125,0.06321647018194199,220816.0,0.06038523465394974,1.0,6901.0
0.0,0.993394136428833,0.006954256445169449,-2.2334736058837734e-05,580.9450073242188,0.006931921932846308,224016.0,0.022334735840559006,1.0,7001.0
0.0,0.9893243908882141,0.011435357853770256,-3.383789226063527e-05,584.6746826171875,0.011401520110666752,227216.0,0.03383789211511612,1.0,7101.0
0.0,0.99658203125,0.0034967921674251556,-1.4542861208610702e-05,586.4326782226562,0.0034822493325918913,230416.0,0.01454286091029644,1.0,7201.0
0.0,0.998172402381897,0.001852627843618393,-8.758885087445378e-06,591.782958984375,0.001843868987634778,233616.0,0.008758884854614735,1.0,7301.0
0.0,0.9874926805496216,0.013841526582837105,-3.5851287975674495e-05,594.0549926757812,0.013805675320327282,236816.0,0.035851284861564636,1.0,7401.0
0.0,0.9931066036224365,0.007496880367398262,-2.120263161486946e-05,597.313720703125,0.007475677877664566,240016.0,0.021202631294727325,1.0,7501.0
0.0,0.9553391933441162,0.0840003490447998,-6.535539432661608e-05,600.3358154296875,0.08393499255180359,243216.0,0.06535539031028748,1.0,7601.0
0.0,0.9978232383728027,0.0022032633423805237,-1.0725580978032667e-05,604.1139526367188,0.0021925377659499645,246416.0,0.010725580155849457,1.0,7701.0
0.0,0.9996945858001709,0.0003060847520828247,-2.0253146431059577e-06,606.2864379882812,0.00030405944562517107,249616.0,0.0020253146067261696,1.0,7801.0
0.0,0.9986884593963623,0.0013233199715614319,-6.82185054756701e-06,608.065185546875,0.0013164981501176953,252816.0,0.006821850314736366,1.0,7901.0
0.0,0.9782252311706543,0.029966186732053757,-3.643367381300777e-05,610.3128051757812,0.0299297533929348,256016.0,0.03643367066979408,1.0,8001.0
0.0,0.9816863536834717,0.02164784073829651,-3.865479084197432e-05,613.2960205078125,0.02160918526351452,259216.0,0.038654789328575134,1.0,8101.0
0.0,0.9568037986755371,0.0677960216999054,-5.2107046940363944e-05,617.0313720703125,0.06774391233921051,262416.0,0.05210704356431961,1.0,8201.0
0.0,0.9903664588928223,0.01058867946267128,-2.8115975510445423e-05,621.1661987304688,0.010560563765466213,265616.0,0.028115974739193916,1.0,8301.0
0.0,0.9999687075614929,3.1307339668273926e-05,-2.5645542223173834e-07,623.1380615234375,3.10508839902468e-05,268816.0,0.0002564554160926491,1.0,8401.0
0.0,0.9917564392089844,0.00919647328555584,-2.2071430066716857e-05,624.2852172851562,0.009174401871860027,272016.0,0.02207142859697342,1.0,8501.0
0.0,0.9972042441368103,0.002853214740753174,-1.2262679774721619e-05,627.176025390625,0.002840952016413212,275216.0,0.012262679636478424,1.0,8601.0
0.0,0.9874719381332397,0.014597718603909016,-3.047799145861063e-05,631.0796508789062,0.014567241072654724,278416.0,0.030477989464998245,1.0,8701.0
0.0,0.9498492479324341,0.07373075187206268,-7.510891737183556e-05,633.2249755859375,0.0736556425690651,281616.0,0.07510891556739807,1.0,8801.0
0.0,0.9683812260627747,0.03983555734157562,-6.577841122634709e-05,635.9825439453125,0.03976977989077568,284816.0,0.06577840447425842,1.0,8901.0
0.0,0.9853512048721313,0.01843162253499031,-2.978594056912698e-05,637.4743041992188,0.01840183697640896,288016.0,0.029785938560962677,1.0,9001.0
0.0,0.9929547309875488,0.0074496157467365265,-2.3800123017281294e-05,641.9591674804688,0.007425815798342228,291216.0,0.023800121620297432,1.0,9101.0
0.0,0.937667191028595,0.19716569781303406,-3.4681495890254155e-05,644.0735473632812,0.19713102281093597,294416.0,0.034681495279073715,1.0,9201.0
0.0,0.9787170886993408,0.03393293544650078,-2.5151801310130395e-05,639.5916748046875,0.03390778228640556,297616.0,0.025151800364255905,1.0,9301.0
0.0,0.9660438299179077,0.043916136026382446,-5.995634273858741e-05,641.8629760742188,0.043856181204319,300800.0,0.05995633825659752,2.0,9401.0
0.0,0.998681366443634,0.0013275854289531708,-7.290022949746344e-06,645.6767578125,0.0013202953850850463,304000.0,0.007290022447705269,2.0,9501.0
0.0,0.9268060922622681,0.11900164186954498,-9.674113243818283e-05,646.10400390625,0.11890490353107452,307200.0,0.09674112498760223,2.0,9601.0
0.0,0.9799659252166748,0.02285783551633358,-5.096412860439159e-05,647.30712890625,0.022806871682405472,310400.0,0.050964124500751495,2.0,9701.0
0.0,0.9958915710449219,0.004253752529621124,-1.5154399989114609e-05,649.957275390625,0.004238598048686981,313600.0,0.0151543989777565,2.0,9801.0
0.0,0.9997851848602295,0.0002155303955078125,-1.3127560123393778e-06,651.924072265625,0.00021421763813123107,316800.0,0.0013127559795975685,2.0,9901.0
0.0,0.9875478744506836,0.013711011037230492,-3.430066135479137e-05,654.08544921875,0.013676710426807404,320000.0,0.034300658851861954,2.0,10001.0
0.0,0.96517014503479,0.046026840806007385,-6.559670873684809e-05,655.5338745117188,0.04596124589443207,323200.0,0.06559670716524124,2.0,10101.0
0.0,0.9875991344451904,0.01355006918311119,-3.489711889415048e-05,657.9484252929688,0.013515172526240349,326400.0,0.03489711880683899,2.0,10201.0
0.0,0.9695602059364319,0.0755293220281601,-2.0592326109181158e-05,657.9351806640625,0.0755087286233902,329600.0,0.020592324435710907,2.0,10301.0
0.0,0.9893308877944946,0.01263344381004572,-2.3624512323294766e-05,657.5638427734375,0.012609818950295448,332800.0,0.023624511435627937,2.0,10401.0
0.0,0.9996117353439331,0.00039024651050567627,-2.249186763947364e-06,660.7096557617188,0.00038799733738414943,336000.0,0.0022491866257041693,2.0,10501.0
0.0,0.9985390305519104,0.0014839544892311096,-6.8422114054556005e-06,657.3110961914062,0.0014771122951060534,339200.0,0.00684221088886261,2.0,10601.0
0.0,0.9924219846725464,0.008205525577068329,-2.3629319912288338e-05,659.572509765625,0.008181896060705185,342400.0,0.023629318922758102,2.0,10701.0
0.0,0.974066972732544,0.030352625995874405,-6.323493289528415e-05,662.8262329101562,0.030289391055703163,345600.0,0.06323493272066116,2.0,10801.0
0.0,0.9974341988563538,0.0026157237589359283,-1.11441468106932e-05,665.4379272460938,0.0026045795530080795,348800.0,0.01114414632320404,2.0,10901.0
0.0,0.974014937877655,0.03554314747452736,-4.6204633690649644e-05,668.5811157226562,0.035496942698955536,352000.0,0.04620463028550148,2.0,11001.0
0.0,0.996244490146637,0.0038634948432445526,-1.5459385394933634e-05,671.713623046875,0.003848035354167223,355200.0,0.015459383837878704,2.0,11101.0
0.0,0.9935729503631592,0.006627365946769714,-2.686035259102937e-05,673.690185546875,0.006600505672395229,358400.0,0.026860350742936134,2.0,11201.0
0.0,0.9759663343429565,0.028420962393283844,-5.3443196520674974e-05,671.6253662109375,0.02836751937866211,361600.0,0.053443193435668945,2.0,11301.0
0.0,0.983676552772522,0.019229982048273087,-3.627517071436159e-05,674.6643676757812,0.019193707033991814,364800.0,0.036275170743465424,2.0,11401.0
0.0,0.9758154153823853,0.026593156158924103,-6.62921229377389e-05,677.7600708007812,0.026526864618062973,368000.0,0.06629212200641632,2.0,11501.0
0.0,0.9942604303359985,0.005955588072538376,-2.2681742848362774e-05,680.8435668945312,0.005932906176894903,371200.0,0.022681741043925285,2.0,11601.0
0.0,0.9969726800918579,0.003169078379869461,-1.0686280802474357e-05,682.1480712890625,0.0031583921518176794,374400.0,0.010686280205845833,2.0,11701.0
0.0,0.9151206016540527,0.13370996713638306,-0.00011071867629652843,683.9118041992188,0.13359925150871277,377600.0,0.11071866750717163,2.0,11801.0
0.0,0.9784858226776123,0.025568600744009018,-5.009013693779707e-05,685.541015625,0.0255185104906559,380800.0,0.050090134143829346,2.0,11901.0
0.0,0.994634211063385,0.0056106820702552795,-1.8298278519068845e-05,680.4879760742188,0.005592383909970522,384000.0,0.018298277631402016,2.0,12001.0
0.0,0.9924428462982178,0.008602919057011604,-1.8161355910706334e-05,681.9210205078125,0.008584757335484028,387200.0,0.018161354586482048,2.0,12101.0
0.0,0.9558229446411133,0.06041806563735008,-6.568017124664038e-05,684.8887939453125,0.0603523850440979,390400.0,0.06568016856908798,2.0,12201.0
0.0,0.9360878467559814,0.1218719556927681,-5.199533188715577e-05,685.693359375,0.12181995809078217,393600.0,0.051995329558849335,2.0,12301.0
0.0,0.9950612783432007,0.005153357982635498,-1.721007538435515e-05,683.375244140625,0.005136148072779179,396800.0,0.01721007376909256,2.0,12401.0
0.0,0.9986683130264282,0.0013498775660991669,-6.339396804833086e-06,683.9981079101562,0.0013435381697490811,400000.0,0.006339396350085735,2.0,12501.0
0.0,0.9998646974563599,0.00013544410467147827,-9.770419637789018e-07,687.3439331054688,0.00013446705997921526,403200.0,0.0009770418982952833,2.0,12601.0
0.0,0.9840792417526245,0.01775274984538555,-4.2509633203735575e-05,686.1014404296875,0.017710240557789803,406400.0,0.04250963032245636,2.0,12701.0
0.0,0.9990283250808716,0.0009827539324760437,-4.8337283260480035e-06,685.53271484375,0.0009779202518984675,409600.0,0.004833728075027466,2.0,12801.0
0.0,0.9881702661514282,0.013242920860648155,-3.24467800965067e-05,688.3562622070312,0.013210474513471127,412800.0,0.03244677931070328,2.0,12901.0
0.0,0.9940578937530518,0.006335342302918434,-1.8968006770592183e-05,689.7714233398438,0.006316374521702528,416000.0,0.0189680065959692,2.0,13001.0
0.0,0.8571561574935913,0.3366284966468811,-8.017587970243767e-05,688.12890625,0.3365483283996582,419200.0,0.08017587661743164,2.0,13101.0
0.0,0.9959484338760376,0.00414377823472023,-1.726203117868863e-05,683.51220703125,0.004126516170799732,422400.0,0.017262030392885208,2.0,13201.0
0.0,0.9997155070304871,0.0002857223153114319,-1.648527927500254e-06,684.96630859375,0.0002840737870428711,425600.0,0.0016485278028994799,2.0,13301.0
0.0,0.9842444658279419,0.017591921612620354,-4.3118245230289176e-05,682.7938232421875,0.017548803240060806,428800.0,0.04311824217438698,2.0,13401.0
0.0,0.9996148943901062,0.0003862157464027405,-2.417617452010745e-06,684.681640625,0.00038379812031053007,432000.0,0.002417617244645953,2.0,13501.0
0.0,0.9897051453590393,0.011244356632232666,-2.9949731469969265e-05,687.5353393554688,0.011214407160878181,435200.0,0.0299497302621603,2.0,13601.0
0.0,0.9581151008605957,0.05584061145782471,-6.500609015347436e-05,688.0575561523438,0.05577560514211655,438400.0,0.0650060847401619,2.0,13701.0
0.0,0.9980972409248352,0.0019441954791545868,-8.554503438062966e-06,686.8079833984375,0.0019356409320607781,441600.0,0.008554503321647644,2.0,13801.0
0.0,0.9991511106491089,0.0008570700883865356,-4.387268745631445e-06,689.3380737304688,0.0008526828023605049,444800.0,0.004387268330901861,2.0,13901.0
0.0,0.9419618248939514,0.09117782115936279,-7.288889901246876e-05,692.5328369140625,0.09110493212938309,448000.0,0.07288889586925507,2.0,14001.0
0.0,0.9677804708480835,0.07401572912931442,-2.8335463866824284e-05,688.1265869140625,0.07398739457130432,451184.0,0.028335463255643845,3.0,14101.0
0.0,0.9992573261260986,0.0007462427020072937,-4.269934379408369e-06,685.2764282226562,0.0007419727626256645,454384.0,0.004269934259355068,3.0,14201.0
0.0,0.9883238673210144,0.014572675339877605,-2.1214769731159322e-05,688.9788818359375,0.01455146074295044,457584.0,0.021214768290519714,3.0,14301.0
0.0,0.9983186721801758,0.0017130300402641296,-7.741055014776066e-06,688.818359375,0.0017052890034392476,460784.0,0.0077410549856722355,3.0,14401.0
0.0,0.999653697013855,0.0003474131226539612,-2.1496737190318527e-06,690.1949462890625,0.0003452634555287659,463984.0,0.002149673644453287,3.0,14501.0
0.0,0.9866307973861694,0.01738484390079975,-2.188598591601476e-05,691.1796875,0.017362957820296288,467184.0,0.021885985508561134,3.0,14601.0
0.0,0.9858861565589905,0.015949318185448647,-3.534954521455802e-05,693.8668212890625,0.01591396890580654,470384.0,0.03534954413771629,3.0,14701.0
0.0,0.9971582889556885,0.002943985164165497,-1.0840805771294981e-05,697.1165771484375,0.002933144336566329,473584.0,0.010840805247426033,3.0,14801.0
0.0,0.9690459966659546,0.051510825753211975,-3.6201407056069e-05,699.09716796875,0.05147462338209152,476784.0,0.03620140627026558,3.0,14901.0
0.0,0.9881421327590942,0.014558296650648117,-2.4052105800365098e-05,698.7010498046875,0.014534244313836098,479984.0,0.024052103981375694,3.0,15001.0
0.0,0.9662429690361023,0.16417118906974792,-1.4172571354720276e-05,696.1549072265625,0.16415701806545258,483184.0,0.014172570779919624,3.0,15101.0
0.0,0.9966076016426086,0.0035050585865974426,-1.3024180589127354e-05,694.5673217773438,0.0034920345060527325,486384.0,0.013024180196225643,3.0,15201.0
0.0,0.9999933838844299,6.631016731262207e-06,-6.748600611672373e-08,696.5843505859375,6.563530860148603e-06,489584.0,6.74860057188198e-05,3.0,15301.0
0.0,0.9945430159568787,0.005649697035551071,-2.0459998268052004e-05,698.859130859375,0.005629236809909344,492784.0,0.020459996536374092,3.0,15401.0
0.0,0.9624532461166382,0.05385548993945122,-6.0982361901551485e-05,693.1617431640625,0.053794506937265396,495984.0,0.0609823577105999,3.0,15501.0
0.0,0.9646080136299133,0.04232437536120415,-7.836817530915141e-05,693.477294921875,0.042246006429195404,499184.0,0.0783681720495224,3.0,15601.0
0.0,0.986944317817688,0.014705423265695572,-3.6147488572169095e-05,694.6192626953125,0.014669275842607021,502384.0,0.03614748641848564,3.0,15701.0
0.0,0.9934779405593872,0.006758451461791992,-2.444760684738867e-05,695.9243774414062,0.006734003778547049,505584.0,0.02444760501384735,3.0,15801.0
0.0,0.9470882415771484,0.15527039766311646,-3.96277173422277e-05,696.0842895507812,0.15523077547550201,508784.0,0.039627715945243835,3.0,15901.0
0.0,0.9824783205986023,0.020238121971488,-4.1262283048126847e-05,692.917724609375,0.020196858793497086,511984.0,0.04126228019595146,3.0,16001.0
0.0,0.978518545627594,0.032258182764053345,-3.091618054895662e-05,696.6764526367188,0.03222726657986641,515184.0,0.030916178598999977,3.0,16101.0
0.0,0.9356664419174194,0.1249476820230484,-6.0623078752541915e-05,696.266845703125,0.12488705664873123,518384.0,0.06062307581305504,3.0,16201.0
0.0,0.9999188780784607,8.121877908706665e-05,-6.154255629553518e-07,698.1260986328125,8.060335676418617e-05,521584.0,0.000615425524301827,3.0,16301.0
0.0,0.9967120885848999,0.003372129052877426,-1.3339044016902335e-05,701.0365600585938,0.0033587899524718523,524784.0,0.013339043594896793,3.0,16401.0
0.0,0.9928798675537109,0.007443033158779144,-2.5284318326157518e-05,705.6339721679688,0.007417748682200909,527984.0,0.025284316390752792,3.0,16501.0
0.0,0.9754364490509033,0.029091116040945053,-5.516959208762273e-05,707.8348999023438,0.02903594635426998,531184.0,0.055169589817523956,3.0,16601.0
0.0,0.9281985759735107,0.13360552489757538,-6.041206870577298e-05,706.099365234375,0.13354511559009552,534384.0,0.06041206419467926,3.0,16701.0
0.0,0.9920876622200012,0.00846082903444767,-2.515046435291879e-05,708.4636840820312,0.008435678668320179,537584.0,0.025150462985038757,3.0,16801.0
0.0,0.9997373223304749,0.00026329606771469116,-1.6882970612641657e-06,709.6807861328125,0.0002616077836137265,540784.0,0.0016882970230653882,3.0,16901.0
0.0,0.979295551776886,0.033408764749765396,-2.1900003048358485e-05,709.5293579101562,0.03338686376810074,543984.0,0.021900001913309097,3.0,17001.0
0.0,0.9985982179641724,0.0014278963208198547,-6.2334106587513816e-06,708.7020874023438,0.0014216628624126315,547184.0,0.006233410444110632,3.0,17101.0
0.0,0.9903051853179932,0.010742265731096268,-2.792943450913299e-05,710.967529296875,0.010714336298406124,550384.0,0.027929432690143585,3.0,17201.0
0.0,0.9818354845046997,0.019802512601017952,-5.3801100875716656e-05,713.2232055664062,0.019748711958527565,553584.0,0.053801096975803375,3.0,17301.0
0.0,0.9607942700386047,0.06592351943254471,-4.0786755562294275e-05,717.1049194335938,0.06588273495435715,556784.0,0.040786754339933395,3.0,17401.0
0.0,0.9834904074668884,0.02027643844485283,-3.62823557225056e-05,717.7909545898438,0.02024015597999096,559984.0,0.03628235310316086,3.0,17501.0
0.0,0.9972699880599976,0.0027873069047927856,-1.1643215657386463e-05,712.0310668945312,0.0027756637427955866,563184.0,0.011643215082585812,3.0,17601.0
0.0,0.994111180305481,0.0062126293778419495,-2.0981473426218145e-05,713.11962890625,0.006191648077219725,566384.0,0.020981471985578537,3.0,17701.0
0.0,0.9999983310699463,1.6689300537109375e-06,-2.0113507304131417e-08,711.8150634765625,1.6488165783812292e-06,569584.0,2.0113506252528168e-05,3.0,17801.0
0.0,0.9970031976699829,0.0031024105846881866,-1.1651700333459303e-05,712.0634155273438,0.0030907588079571724,572784.0,0.011651699431240559,3.0,17901.0
0.0,0.9744028449058533,0.028426511213183403,-6.874121754663065e-05,711.4193725585938,0.028357770293951035,575984.0,0.06874121725559235,3.0,18001.0
0.0,0.9964327216148376,0.0037876367568969727,-1.1111565072496887e-05,709.8348999023438,0.0037765251472592354,579184.0,0.011111564934253693,3.0,18101.0
0.0,0.9699756503105164,0.0468175895512104,-4.339887163951062e-05,711.6522216796875,0.04677418991923332,582384.0,0.043398868292570114,3.0,18201.0
0.0,0.9816173315048218,0.022800302132964134,-4.057796104461886e-05,714.3693237304688,0.022759724408388138,585584.0,0.0405779592692852,3.0,18301.0
0.0,0.9945930242538452,0.005529243499040604,-2.3167816834757105e-05,715.9125366210938,0.005506075453013182,588784.0,0.023167815059423447,3.0,18401.0
0.0,0.9889693260192871,0.012785518541932106,-2.6863448510994203e-05,718.7940063476562,0.012758655473589897,591984.0,0.026863446459174156,3.0,18501.0
0.0,0.992882251739502,0.00779089517891407,-2.094706542266067e-05,712.0689697265625,0.007769948337227106,595184.0,0.020947065204381943,3.0,18601.0
