raw\gen\time/iterations,raw\gen\time/fps,raw\gen\time/total_timesteps,raw\gen\time/time_elapsed,raw\gen\train/clip_fraction,raw\gen\rollout/ep_rew_mean,raw\gen\train/entropy_loss,raw\gen\train/explained_variance,raw\gen\train/approx_kl,raw\gen\rollout/ep_len_mean,raw\gen\train/n_updates,raw\gen\train/policy_gradient_loss,raw\gen\train/clip_range,raw\gen\train/learning_rate,raw\gen\train/loss,raw\gen\train/value_loss,raw\gen\rollout/ep_rew_wrapped_mean
1,8588,1400,0,0.16199999935925008,0.36607142857142855,-1.7028332829475403,0.13596630096435547,0.077092744,96.85714285714286,270,-0.03223059072345506,0.2,0.0003,2.0705041885375977,4.8852252006530765,3.0264264081533137
1,9056,1450,0,0.0,0.3733333333333333,-1.6568872094154359,0.11846637725830078,0.017197303,96.0,280,-0.01296206052182285,0.2,0.0003,0.8532455563545227,2.1175373911857607,2.332557919834341
1,10000,1500,0,0.003999999910593033,0.3733333333333333,-1.6966150045394897,0.03410822153091431,-0.011755242,96.0,290,-0.008363218057900657,0.2,0.0003,1.018746018409729,2.6381789207458497,1.3743054419755936
1,9973,1550,0,0.0,0.3733333333333333,-1.7125504851341247,0.10389703512191772,0.0067943283,96.0,300,-0.00785605568892791,0.2,0.0003,1.6102209091186523,3.494261050224304,1.3743054419755936
1,9386,1600,0,0.05199999734759331,0.35,-1.6900328159332276,0.03818553686141968,0.050402317,99.0,310,-0.002490003036508881,0.2,0.0003,11.191511154174805,23.600615310668946,1.3743054419755936
1,10327,1650,0,0.015999999642372132,0.35,-1.4865105271339416,0.05235254764556885,0.0047230385,99.0,320,-0.0037162010045719285,0.2,0.0003,6.502542018890381,13.99520902633667,-1.0106662595644593
1,10180,1700,0,0.0,0.3525735294117647,-1.3522769212722778,0.0036307573318481445,0.008763223,98.88235294117646,330,-0.007071510165929773,0.2,0.0003,26.395856857299805,55.36170501708985,-1.0106662595644593
1,10834,1750,0,0.0,0.3525735294117647,-1.2728259205818175,0.004083871841430664,-0.0036602258,98.88235294117646,340,3.6096086434511676e-05,0.2,0.0003,15.361087799072266,32.13588886260986,-4.51042568858932
1,11278,1800,0,0.10999999828636646,0.3525735294117647,-1.4747072219848634,0.007348418235778809,-0.005560467,98.88235294117646,350,-0.015923028402031036,0.2,0.0003,6.555089950561523,13.77068796157837,-4.51042568858932
1,11285,1850,0,0.0,0.3329861111111111,-1.5641380190849303,0.011181652545928955,-0.0064389515,101.38888888888889,360,-0.0032550577002111503,0.2,0.0003,21.381528854370117,43.17352294921875,-4.51042568858932
1,11625,1900,0,0.04999999701976776,0.3329861111111111,-1.5144853949546815,0.008137166500091553,0.000428102,101.38888888888889,370,-0.01762019046209744,0.2,0.0003,21.566457748413086,45.183810806274415,-3.7956215275658503
1,12493,1950,0,0.057999998703598975,0.3329861111111111,-1.5863832831382751,0.06300967931747437,0.00987503,101.38888888888889,380,-0.010344836860895157,0.2,0.0003,5.933274269104004,11.996974849700928,-3.7956215275658503
1,12427,2000,0,0.0,0.31546052631578947,-1.660617470741272,0.1010209321975708,-0.0037756227,103.63157894736842,390,-0.006796200735028801,0.2,0.0003,14.498132705688477,32.529655647277835,-3.7956215275658503
1,12355,2050,0,0.0,0.33468749999999997,-1.5237083554267883,0.058967411518096924,0.0024551414,100.85,400,-0.009207061293069252,0.2,0.0003,3.675922155380249,7.584450006484985,-3.9982562457260333
1,10218,2100,0,0.031999999284744264,0.33468749999999997,-1.5533614039421082,-0.024424314498901367,-0.007369151,100.85,410,-0.008532861504703781,0.2,0.0003,5.077014446258545,11.352474784851074,-4.300271458923817
1,12455,2150,0,0.0,0.36079545454545453,-1.6154399514198303,0.0361441969871521,-0.007826743,97.18181818181819,420,-0.006504266667180047,0.2,0.0003,5.629674911499023,12.47788028717041,-4.300271458923817
1,14060,2200,0,0.0019999999552965165,0.36079545454545453,-1.6213019013404846,-0.008580565452575684,-0.00088906765,97.18181818181819,430,-0.01097913986584178,0.2,0.0003,5.462546348571777,10.985466384887696,-5.859652423723177
1,15218,2250,0,0.007999999821186066,0.3698369565217391,-1.6735549330711366,0.00469362735748291,0.011953985,95.95652173913044,440,-0.000571238021279008,0.2,0.0003,4.055448055267334,8.43007402420044,-5.859652423723177
1,14688,2300,0,0.0,0.3698369565217391,-1.6648963809013366,0.0012589693069458008,0.011760935,95.95652173913044,450,-0.0030194811250549235,0.2,0.0003,32.29539489746094,66.15719604492188,-6.232002229794212
1,13742,2350,0,0.0019999999552965165,0.3698369565217391,-1.773722493648529,0.0028516650199890137,-0.0023529767,95.95652173913044,460,-0.0058823056798427585,0.2,0.0003,4.878058433532715,10.339404106140137,-6.232002229794212
1,14583,2400,0,0.0,0.3544270833333332,-1.6468157410621642,0.0009324550628662109,-0.0009852338,97.95833333333333,470,-0.00555682125594501,0.2,0.0003,21.24940299987793,44.458100128173825,-6.232002229794212
1,15705,2450,0,0.0,0.3544270833333332,-1.7460689425468445,0.0027436017990112305,0.00021414756,97.95833333333333,480,-0.003953827316756531,0.2,0.0003,7.536772727966309,15.100640487670898,-8.837423522646228
1,13233,2500,0,0.15199999883770943,0.34024999999999994,-1.4826438069343566,0.0012804269790649414,0.06259415,99.8,490,-0.017776370990090128,0.2,0.0003,17.459033966064453,35.13679504394531,-8.837423522646228
1,16773,2550,0,0.021999999508261682,0.34024999999999994,-1.6607400059700013,-0.002939462661743164,-0.009341008,99.8,500,-0.005035869293379847,0.2,0.0003,12.333559036254883,25.02161693572998,-8.621907146573067
1,16455,2600,0,0.07599999755620956,0.34447115384615373,-1.6152193427085877,0.007609367370605469,0.011723201,99.34615384615384,510,-0.013830221758689731,0.2,0.0003,5.197917461395264,11.118869495391845,-8.621907146573067
1,16254,2650,0,0.0,0.34447115384615373,-1.7244320511817932,-0.017986059188842773,-0.0011337614,99.34615384615384,520,-0.002201273412443783,0.2,0.0003,15.088171005249023,31.64323902130127,-7.634418302430556
1,17642,2700,0,0.0,0.3660714285714285,-1.5479909539222718,0.009091615676879883,0.0064557577,96.28571428571429,530,-0.012130864718929147,0.2,0.0003,2.245684862136841,4.546366214752197,-7.634418302430556
1,18146,2750,0,0.015999999642372132,0.3660714285714285,-1.6661434531211854,-0.0213547945022583,0.004940016,96.28571428571429,540,-0.006085904681618537,0.2,0.0003,5.4504218101501465,11.130290508270264,-7.671935366200549
1,17613,2800,0,0.003999999910593033,0.3660714285714285,-1.5810088872909547,-0.006486296653747559,0.003323357,96.28571428571429,550,-0.0021549447124124656,0.2,0.0003,27.409605026245117,55.30432777404785,-7.671935366200549
1,17134,2850,0,0.0,0.3534482758620689,-1.6164220571517944,0.01211690902709961,0.010301787,97.93103448275862,560,-0.00026450800643971204,0.2,0.0003,59.078529357910156,120.11252136230469,-7.671935366200549
1,16862,2900,0,0.007999999821186066,0.3660416666666666,-1.5211804628372192,0.007889926433563232,0.009513795,96.1,570,-0.012225979398935749,0.2,0.0003,10.291234016418457,21.0388542175293,-11.120839326032277
1,16355,2950,0,0.031999999284744264,0.37862903225806444,-1.6348044991493225,0.010100901126861572,0.020190982,94.25806451612904,580,0.00029720424559513957,0.2,0.0003,8.03896427154541,16.20358543395996,-10.776755394538243
1,19493,3000,0,0.007999999821186066,0.3876953125,-1.5622974753379821,0.0032681822776794434,0.013995461,92.96875,590,-0.007353363299276694,0.2,0.0003,13.316751480102539,26.96964740753174,-10.428304285772386
1,19239,3050,0,0.0,0.39640151515151517,-1.6099473118782044,-0.007999420166015625,2.8264521e-05,91.72727272727273,600,-0.007122822333127133,0.2,0.0003,17.38456916809082,36.824536895751955,-9.965619634836912
1,19312,3100,0,0.003999999910593033,0.40349264705882354,-1.5405133247375489,0.024237215518951416,0.003457327,90.73529411764706,610,-0.0010990474009886064,0.2,0.0003,11.078695297241211,24.5566068649292,-9.433066618261915
1,19993,3150,0,0.031999998912215236,0.41214285714285714,-1.5748593091964722,-0.0011941194534301758,0.014103171,89.48571428571428,620,-0.014429015328874816,0.2,0.0003,2.1914753913879395,5.35642638206482,-9.38292321847642
1,20931,3200,0,0.07799999751150608,0.4337837837837838,-1.5682541370391845,0.03208547830581665,-0.031135075,86.27027027027027,630,-0.022152786618098476,0.2,0.0003,4.6649932861328125,9.774762439727784,-9.28400933210339
1,21041,3250,0,0.07999999783933162,0.4429276315789474,-1.6501365184783936,0.018060624599456787,0.13229932,84.92105263157895,640,-0.01430621118471045,0.2,0.0003,4.4379072189331055,9.191249370574951,-8.997335059014526
1,21568,3300,0,0.1499999925494194,0.4603125,-1.6666822671890258,0.0697663426399231,0.09056156,82.35,650,-0.01223529422003793,0.2,0.0003,1.0853393077850342,2.5288174152374268,-8.791839070226017
1,20088,3350,0,0.209999992325902,0.4685975609756098,-1.4611469149589538,0.20756304264068604,0.21169482,81.1219512195122,660,-0.05005011735856542,0.2,0.0003,1.5412873029708862,3.885323333740234,-8.687205589562655
1,20858,3400,0,0.01799999997019768,0.48473837209302334,-1.482955265045166,0.0733831524848938,0.023880228,78.72093023255815,670,-0.026889292500913164,0.2,0.0003,1.6276060342788696,3.6515666484832763,-8.603274044648904
1,21195,3450,0,0.011999999731779098,0.5020833333333334,-1.4973362803459167,0.06772911548614502,0.017869556,76.11111111111111,680,-0.004601009526057354,0.2,0.0003,1.5702111721038818,3.6060940742492678,-8.613054118184156
1,23649,3500,0,0.0639999970793724,0.509375,-1.453084933757782,0.21491843461990356,0.051831704,75.02173913043478,690,-0.026635471780784493,0.2,0.0003,1.634945034980774,3.8462753772735594,-8.47286372019185
1,22818,3550,0,0.035999998822808264,0.5276785714285714,-1.3186168193817138,0.07211452722549438,0.03816498,72.3061224489796,700,0.001980975106707206,0.2,0.0003,26.427494049072266,58.834008026123044,-8.45129620283842
1,22784,3600,0,0.0,0.5576650943396226,-1.3177833676338195,0.17038178443908691,0.013054892,67.75471698113208,710,-0.011663823023438625,0.2,0.0003,7.215217113494873,15.999879455566406,-8.590326577729108
1,22108,3650,0,0.0,0.5762276785714285,-1.2863161325454713,0.11471110582351685,-0.0020454836,64.94642857142857,720,-0.008521474115550376,0.2,0.0003,3.5318076610565186,13.556087923049926,-7.829681692539521
1,23438,3700,0,0.0,0.6045081967213114,-1.2056219935417176,-0.17385399341583252,-0.0034108018,60.65573770491803,730,-0.0025239099989413207,0.2,0.0003,0.5689685940742493,2.8450653076171877,-7.32486377004534
1,22340,3750,0,0.029999999329447746,0.6298295454545455,-1.2342616319656372,-0.26517534255981445,-0.00023335694,56.803030303030305,740,-0.003082525396253999,0.2,0.0003,0.12327391654253006,0.5914378568530083,-6.534223103743107
1,20071,3800,0,0.03799999877810478,0.6475000000000001,-1.1695793986320495,-0.075966477394104,-0.016276771,54.114285714285714,750,-0.007307301157619861,0.2,0.0003,0.06133924424648285,0.3047781944274902,-5.956297972211332
1,24003,3850,0,0.025999999418854714,0.6570205479452055,-1.077027153968811,0.014148831367492676,-0.00949491,52.68493150684932,760,-0.01395217003300786,0.2,0.0003,1.507933259010315,3.820772171020508,-5.605799710963454
1,24765,3900,0,0.005999999865889549,0.6750801282051282,-0.9845466911792755,0.00961846113204956,0.022834193,49.93589743589744,770,-0.007940388673916488,0.2,0.0003,0.7690557837486267,2.5453039526939394,-5.6416520702920545
1,25083,3950,0,0.0739999994635582,0.6977941176470588,-0.8521917045116425,0.0036525726318359375,0.037346855,46.470588235294116,780,-0.015597523492760956,0.2,0.0003,0.37630030512809753,0.8262750387191773,-5.3969127881603365
1,25522,4000,0,0.03999999910593033,0.7143543956043955,-0.6876759350299835,0.01754206418991089,-0.020351715,43.94505494505494,790,-0.020088059907779156,0.2,0.0003,0.1629813015460968,0.5642143130302429,-5.064883134470266
1,24920,4050,0,0.057999997213482854,0.7288659793814434,-0.5241033911705018,0.04309290647506714,0.0118871685,41.7319587628866,800,-0.025546173326670994,0.2,0.0003,0.48376399278640747,1.0618438363075255,-4.81161793755306
1,25457,4100,0,0.02799999937415123,0.7604375,-0.46874311566352844,0.16111361980438232,0.010845776,37.05,810,-0.005925627390621457,0.2,0.0003,0.07083820551633835,0.2904276937246323,-4.520455791624551
1,26170,4150,0,0.02799999937415123,0.7939999999999999,-0.3718876302242279,0.08335310220718384,-0.007163243,31.84,820,-0.01084632782311985,0.2,0.0003,0.009234460070729256,0.14082875289022923,-5.086451342627406
1,24844,4200,0,0.05999999679625034,0.8318125,-0.32212321162223817,-0.020105838775634766,0.0069324826,26.11,830,-0.022276523686944927,0.2,0.0003,0.003119098022580147,0.06914398297667504,-4.940086380466819
1,20775,4250,0,0.07199999764561653,0.8693124999999998,-0.2898839607834816,0.09774863719940186,0.057693917,20.43,840,-0.023062247350811926,0.2,0.0003,0.10994940251111984,0.2847345620393753,-4.111608570888638
1,24112,4300,0,0.05199999734759331,0.9090625,-0.309377433359623,0.10631495714187622,0.017431898,14.55,850,-0.0003983352028298803,0.2,0.0003,0.1761239469051361,0.3648001283407211,-2.798693590387702
1,27780,4350,0,0.021999999508261682,0.9259375,-0.24848574101924897,-0.6532237529754639,0.0007658338,11.85,860,-0.006257911771419345,0.2,0.0003,-0.0029070498421788216,0.02078279238194227,-0.9938625208288431
1,25333,4400,0,0.0019999999552965165,0.936875,-0.17380543947219848,0.19603842496871948,-0.0032978724,10.1,870,-0.0035288820394782762,0.2,0.0003,0.006390685215592384,0.05782728772610426,-1.001438614204526
1,27706,4450,0,0.011999999731779098,0.944375,-0.13467212915420532,0.3243803381919861,0.0044898507,8.9,880,-0.004098723328206688,0.2,0.0003,0.01849132589995861,0.06265528872609138,-0.5816727512329817
1,27764,4500,0,0.005999999865889549,0.9471875,-0.12090271338820457,0.45066213607788086,0.011138348,8.45,890,-0.0032308194097131703,0.2,0.0003,0.027938077226281166,0.08042391836643219,-0.1425894546508789
1,27931,4550,0,0.009999999776482582,0.9488125,-0.10671983733773231,0.7459304630756378,0.0045407913,8.19,900,-0.009488685814197595,0.2,0.0003,0.0006680265069007874,0.04424471203237772,-0.3275893224775791
1,28193,4600,0,0.0,0.951625,-0.07387627437710761,0.7664041966199875,-0.002410488,7.74,910,-0.000645157797786311,0.2,0.0003,0.0077008409425616264,0.058543563028797506,-0.4699648268520832
1,24390,4650,0,0.009999999776482582,0.9530624999999999,-0.0674162358045578,-0.01787567138671875,0.008275051,7.51,920,-0.0036963220238686034,0.2,0.0003,0.00013905763626098633,0.017841930501163006,-0.3657784565538168
1,28948,4700,0,0.021999999508261682,0.9534375,-0.06593770310282707,-0.3168332576751709,0.019687546,7.45,930,-0.009682055591605732,0.2,0.0003,-0.0035018548369407654,0.03395432326942682,-0.18895164236426354
1,30063,4750,0,0.08400000035762786,0.953875,-0.19559055492281913,-0.6207506656646729,0.020631317,7.38,940,-0.019266045625787244,0.2,0.0003,-0.012716390192508698,0.02556784451007843,-0.05014365538954735
1,30064,4800,0,0.10999999716877937,0.953875,-0.26213338524103164,-0.15881597995758057,0.014819975,7.38,950,-0.021726147204637523,0.2,0.0003,-0.018257660791277885,0.0308372363448143,0.06657674789428711
1,29754,4850,0,0.2499999925494194,0.953875,-0.34684017598628997,-0.0018181800842285156,0.10535746,7.38,960,0.06286779014207404,0.2,0.0003,222.5589599609375,455.9216369628906,0.06657674789428711
1,30429,4900,0,0.003999999910593033,0.9443124999999999,-0.21909312456846236,-0.008404970169067383,0.011523919,8.75,970,-0.00601339010987445,0.2,0.0003,257.70123291015625,547.7011779785156,0.06657674789428711
1,30368,4950,0,0.0,0.9443124999999999,-0.18073508590459825,0.05956751108169556,-0.00060860155,8.75,980,0.0011062097204849407,0.2,0.0003,114.083740234375,246.02187957763672,-2.3007140512019397
1,32051,5000,0,0.0,0.9443124999999999,-0.21377606093883514,-0.002526521682739258,0.0052562617,8.75,990,-0.0019660375083333293,0.2,0.0003,111.5107192993164,236.6796615600586,-2.3007140512019397
1,31757,5050,0,0.003999999910593033,0.9348125000000002,-0.1774994596838951,0.0005327463150024414,-0.0053149224,10.11,1000,-0.00553793650004053,0.2,0.0003,58.25925064086914,125.96600723266602,-2.3007140512019397
1,32551,5100,0,0.05799999982118607,0.9348125000000002,-0.35838499665260315,0.011746764183044434,0.01626726,10.11,1010,-0.0036056965545285813,0.2,0.0003,7.454675197601318,16.854740142822266,-3.64091792024672
1,31977,5150,0,0.0,0.9348125000000002,-0.21000703871250154,0.0011630058288574219,0.00014485835,10.11,1020,0.00036496519442863473,0.2,0.0003,24.472192764282227,52.056916046142575,-3.64091792024672
1,31115,5200,0,0.0,0.9253750000000001,-0.3421697974205017,0.0006284713745117188,0.001234119,11.46,1030,-2.7267574389355786e-05,0.2,0.0003,24.235393524169922,50.92050704956055,-3.64091792024672
1,32243,5250,0,0.0,0.9253750000000001,-0.2740471512079239,0.008047699928283691,-0.0017659949,11.46,1040,-0.002024356527545024,0.2,0.0003,14.170676231384277,29.26480197906494,-4.543334773406387
1,33456,5300,0,0.007999999821186066,0.9253750000000001,-0.28816396594047544,-3.5643577575683594e-05,0.007239747,11.46,1050,-0.004143953059509186,0.2,0.0003,111.86543273925781,227.60695190429686,-4.543334773406387
1,33082,5350,0,0.0,0.916,-0.1875254064798355,0.00010186433792114258,0.0021220683,12.8,1060,0.0013638243280585272,0.2,0.0003,218.02386474609375,441.11415100097656,-4.543334773406387
1,34424,5400,0,0.0,0.916,-0.2618800550699234,-0.0011153221130371094,-0.0023384904,12.8,1070,-0.0011689013150167683,0.2,0.0003,100.7345962524414,204.5943832397461,-6.494565754756332
1,34024,5450,0,0.0,0.916,-0.2210003361105919,2.282857894897461e-05,0.0012642621,12.8,1080,-0.0011956354340071584,0.2,0.0003,341.65142822265625,689.3300415039063,-6.494565754756332
1,27697,5500,0,0.007999999821186066,0.9064375000000001,-0.2469458132982254,-1.0251998901367188e-05,-0.0018148707,14.17,1090,-0.005855717823840934,0.2,0.0003,354.4841613769531,715.0104125976562,-6.494565754756332
1,34645,5550,0,0.0,0.9064375000000001,-0.4527641087770462,-0.0011720657348632812,-0.0021570467,14.17,1100,0.00046002148452686244,0.2,0.0003,120.32403564453125,243.80477905273438,-9.35448228918016
1,36495,5600,0,0.0,0.9064375000000001,-0.29751403629779816,-0.0001977682113647461,0.0045606946,14.17,1110,-0.0017873176789152013,0.2,0.0003,214.007080078125,432.64036254882814,-9.35448228918016
1,35574,5650,0,0.0,0.8968750000000001,-0.35686110258102416,0.0012474656105041504,0.0029898451,15.54,1120,-0.0017905717488034157,0.2,0.0003,98.03541564941406,198.81505279541017,-9.35448228918016
1,35837,5700,0,0.0,0.8968750000000001,-0.3964231491088867,-0.0002067089080810547,-0.0010127377,15.54,1130,-0.00046120964345757186,0.2,0.0003,174.2460174560547,352.0863067626953,-11.307193562313914
1,37559,5750,0,0.0,0.8968750000000001,-0.2765174776315689,4.172325134277344e-07,0.0034982823,15.54,1140,-0.0026801833303181865,0.2,0.0003,348.10174560546875,701.9525695800781,-11.307193562313914
1,34941,5800,0,0.0,0.8873750000000001,-0.2080155774950981,-9.5367431640625e-07,-0.0031488324,16.9,1150,5.341386608783694e-05,0.2,0.0003,377.0191345214844,759.991357421875,-11.307193562313914
1,38922,5850,0,0.015999999642372132,0.8873750000000001,-0.4048852175474167,7.665157318115234e-05,0.008430562,16.9,1160,-0.006813029824290595,0.2,0.0003,187.09207153320312,378.09722900390625,-14.23310121975839
1,34911,5900,0,0.14199999943375588,0.8778750000000001,-0.39562650918960574,0.00023514032363891602,0.061964855,18.26,1170,-0.017737900853157386,0.2,0.0003,270.3343811035156,545.5910888671875,-14.23310121975839
1,37493,5950,0,0.0,0.8778750000000001,-0.4217464059591293,0.00037539005279541016,-0.0012574005,18.26,1180,-0.0017632338440744632,0.2,0.0003,210.0631866455078,423.9115264892578,-16.776583209261297
1,39215,6000,0,0.05399999804794788,0.8778750000000001,-0.4090850293636322,2.092123031616211e-05,0.034335893,18.26,1190,-0.015296814934467306,0.2,0.0003,225.51487731933594,455.5734039306641,-16.776583209261297
1,39903,6050,0,0.059999996423721315,0.8683124999999999,-0.488311830163002,-9.5367431640625e-07,-0.0074263737,19.63,1200,-0.00854805199708788,0.2,0.0003,287.030517578125,579.0644226074219,-16.776583209261297
1,39611,6100,0,0.11199999563395976,0.8683124999999999,-0.34534324109554293,0.0007380247116088867,0.024189774,19.63,1210,-0.020253362588584435,0.2,0.0003,123.54280090332031,248.3218551635742,-19.002505203709006
1,37272,6150,0,0.057999996840953826,0.8683124999999999,-0.4530355125665665,0.000597834587097168,0.032100342,19.63,1220,-0.008335234745405628,0.2,0.0003,226.78404235839844,457.9226135253906,-19.002505203709006
1,39743,6200,0,0.1039999969303608,0.861625,-0.3755466967821121,0.0005857944488525391,0.016388556,20.7,1230,-0.023827540986239626,0.2,0.0003,64.65958404541016,130.82805328369142,-19.002505203709006
1,36099,6250,0,0.06799999624490738,0.8610624999999998,-0.20816919207572937,0.0013455748558044434,0.0153339235,20.79,1240,-0.0077621780820191335,0.2,0.0003,49.974464416503906,99.92227706909179,-20.044319642558694
1,37711,6300,0,0.0,0.8613124999999999,-0.1332250416278839,0.04224038124084473,-0.0029031658,20.75,1250,-0.0008776580999779072,0.2,0.0003,78.28483581542969,158.59255676269532,-19.83160522714257
1,34187,6350,0,0.0,0.8616874999999999,-0.12410260736942291,0.01719754934310913,0.00016034125,20.69,1260,-0.0004673311594217466,0.2,0.0003,46.780696868896484,95.98998565673828,-20.025475235134362
1,36781,6400,0,0.0,0.8609999999999998,-0.11014684364199638,0.015115499496459961,-0.0017725849,20.8,1270,-0.0010104853999216346,0.2,0.0003,27.869855880737305,59.78385963439941,-20.4620380679518
1,40553,6450,0,0.03999999910593033,0.8611249999999998,-0.1304509773850441,0.016868770122528076,0.029639777,20.78,1280,-0.010421573258936334,0.2,0.0003,40.71451187133789,83.10892257690429,-21.105864938646555
1,40881,6500,0,0.0,0.86125,-0.0787430688738823,0.13676124811172485,-0.0009892845,20.76,1290,-0.0004925768167595379,0.2,0.0003,10.959121704101562,29.918393516540526,-21.455596448406578
