mean\gen\train/learning_rate,mean\disc\disc_acc_expert,mean\gen\train/entropy_loss,mean\disc\disc_entropy,mean\gen\time/iterations,mean\disc\n_expert,mean\gen\train/clip_fraction,mean\gen\time/fps,mean\gen\train/approx_kl,mean\disc\disc_proportion_expert_true,mean\gen\time/total_timesteps,mean\gen\train/policy_gradient_loss,mean\gen\train/loss,mean\gen\train/explained_variance,mean\gen\train/clip_range,mean\disc\disc_acc_gen,mean\disc\global_step,mean\disc\n_generated,mean\disc\disc_proportion_expert_pred,mean\gen\train/n_updates,mean\gen\time/time_elapsed,mean\gen\train/value_loss,mean\disc\disc_loss,mean\disc\disc_acc
0.0003,0.6250000298023224,-1.3343763947486877,0.3775648921728134,1.0,60.0,0.18349999450147153,27240.0,0.01402504276484251,0.5,16600.0,-0.024736753134522615,1.4042346477508545,-0.0003548860549926758,0.2,0.9666667282581329,83.0,60.0,0.32916666666666666,830.0,0.0,3.464347016811371,0.4532778561115265,0.7958333790302277
0.0003,0.6750000417232513,-1.349533486366272,0.4221109002828598,1.0,60.0,0.30599999483674767,23460.0,0.06030904874205589,0.5,16800.0,-0.0339460699080373,4.175128936767578,-0.0010727643966674805,0.2,0.9333333671092987,84.0,60.0,0.37083333333333335,840.0,0.0,10.447123384475708,0.46746888756752014,0.804166704416275
0.0003,0.6416667103767395,-1.197604250907898,0.44313032925128937,1.0,60.0,0.004499999899417162,27446.0,-0.012056776322424412,0.5,17000.0,-0.010307364165666511,198.89404296875,0.02791363000869751,0.2,0.46666668355464935,85.0,60.0,0.5875,850.0,0.0,479.8023712158203,0.9496245682239532,0.554166704416275
0.0003,0.6666666865348816,-1.2609134495258332,0.4765487611293793,1.0,60.0,0.0,25511.0,0.004011876415461302,0.5,17200.0,-0.002070454539818556,18.684280395507812,-4.388627529144287,0.2,0.8500000536441803,86.0,60.0,0.4083333333333333,860.0,0.0,35.80237789154053,0.5606919527053833,0.7583333849906921
0.0003,0.6750000417232513,-1.1238772451877594,0.4620885103940964,1.0,60.0,0.0,23262.0,-0.0014899924863129854,0.5,17400.0,-0.002795053860420005,10.083758354187012,-0.4516739845275879,0.2,0.7750000357627869,87.0,60.0,0.44999999999999996,870.0,0.0,21.70430393218994,0.5707361698150635,0.7250000536441803
0.0003,0.7250000238418579,-1.1411365568637848,0.4389215260744095,1.0,60.0,0.0,22919.0,0.004492964595556259,0.5,17600.0,-0.005609151464566864,5.0374860763549805,-4.267813205718994,0.2,0.8583333790302277,88.0,60.0,0.43333333333333335,880.0,0.0,16.455098843574525,0.461668998003006,0.7916666865348816
0.0003,0.6916666924953461,-1.1919771671295165,0.4777604788541794,1.0,60.0,0.0009999999776482583,23452.0,0.005973577965050936,0.5,17800.0,-0.006511964859440766,8.968358993530273,-0.6189707517623901,0.2,0.8000000417232513,89.0,60.0,0.44583333333333336,890.0,0.0,21.418570137023927,0.5324797630310059,0.7458333969116211
0.0003,0.741666704416275,-1.0807059943675994,0.46711353957653046,1.0,60.0,0.0,23198.0,0.0005170112708583474,0.5,18000.0,0.00014856415905519781,35.01197814941406,-12.380819320678711,0.2,0.7833333611488342,90.0,60.0,0.4791666666666667,900.0,0.0,95.38640823364258,0.46154865622520447,0.7625000476837158
0.0003,0.741666704416275,-1.0804794669151305,0.4837469607591629,1.0,60.0,0.0,24527.0,-0.0003758964012376964,0.5,18200.0,-0.0006111290934440738,9.200170516967773,-2.772479295730591,0.2,0.666666716337204,91.0,60.0,0.5375,910.0,0.0,27.40319652557373,0.5014432221651077,0.7041666805744171
0.0003,0.7333333790302277,-1.0567054152488708,0.46767428517341614,1.0,60.0,0.0,24148.0,-0.00014667391951661557,0.5,18400.0,-0.0004407024863467113,22.144390106201172,-2.014583110809326,0.2,0.7416667342185974,92.0,60.0,0.49583333333333335,920.0,0.0,66.266015625,0.4830389469861984,0.7375000417232513
0.0003,0.8166667222976685,-1.1028017282485962,0.4636452943086624,1.0,60.0,0.0,30177.0,-0.0011169274803251028,0.5,18600.0,-0.0010006024077702236,11.420401573181152,-1.1215784549713135,0.2,0.7583333849906921,93.0,60.0,0.5291666666666667,930.0,0.0,24.84876403808594,0.41551347076892853,0.7875000536441803
0.0003,0.8833333551883698,-1.1278434634208678,0.45132604241371155,1.0,60.0,0.017999999597668646,25716.0,0.007766027934849262,0.5,18800.0,-0.012640352722693926,1.1256107091903687,0.5160263478755951,0.2,0.8750000298023224,94.0,60.0,0.5041666666666667,940.0,0.0,3.349049282073975,0.3396601527929306,0.8791666924953461
0.0003,0.9416666924953461,-1.1122133910655976,0.44350849092006683,1.0,60.0,0.0,22465.0,-0.007007839158177376,0.5,19000.0,-0.005145758173311777,6.227396011352539,-0.5102746486663818,0.2,0.7166667282581329,95.0,60.0,0.6125,950.0,0.0,14.687588977813721,0.37949709594249725,0.8291667103767395
0.0003,0.916666716337204,-1.1702292084693908,0.45914648473262787,1.0,60.0,0.0,25464.0,-0.0009324514539912343,0.5,19200.0,0.0004044710939197671,11.346667289733887,-2.1006476879119873,0.2,0.6333333849906921,96.0,60.0,0.6416666666666666,960.0,0.0,40.18816957473755,0.4351278096437454,0.7750000357627869
0.0003,0.9416667222976685,-1.0640777170658111,0.4283071607351303,1.0,60.0,0.0,25459.0,0.0018727731658145785,0.5,19400.0,-0.005125275345402613,10.496700286865234,0.0612751841545105,0.2,0.6583333611488342,97.0,60.0,0.6416666666666667,970.0,0.0,28.595667457580568,0.4204506278038025,0.8000000417232513
0.0003,0.916666716337204,-1.152485728263855,0.460921972990036,1.0,60.0,0.0004999999888241291,28841.0,0.005107647739350796,0.5,19600.0,-0.008948657309403885,14.35450267791748,0.10929948091506958,0.2,0.6500000357627869,98.0,60.0,0.6333333333333333,980.0,0.0,26.55576295852661,0.45875677466392517,0.7833333611488342
0.0003,0.9416667222976685,-1.1054530680179595,0.4578375816345215,1.0,60.0,0.0014999999664723873,31741.0,0.0019202262628823519,0.5,19800.0,-0.009471535904100038,12.163352966308594,-0.3892323970794678,0.2,0.741666704416275,99.0,60.0,0.6,990.0,0.0,29.68583345413208,0.39354170858860016,0.8416666984558105
0.0003,0.8416666984558105,-1.061387199163437,0.46228423714637756,1.0,60.0,0.0,31931.0,-0.0010548759019002318,0.5,20000.0,-0.011688243628945116,21.307409286499023,-0.012766838073730469,0.2,0.6416666805744171,100.0,60.0,0.6000000000000001,1000.0,0.0,47.874923133850096,0.45765115320682526,0.741666704416275
0.0003,0.9083333611488342,-1.1209842205047607,0.4380519837141037,1.0,60.0,0.0009999999776482583,34416.0,0.009515861049294472,0.5,20200.0,-0.011351898986380515,23.406980514526367,0.022846519947052002,0.2,0.5750000178813934,101.0,60.0,0.6666666666666667,1010.0,0.0,45.138907241821286,0.46434126794338226,0.741666704416275
0.0003,0.7500000596046448,-1.0551143646240235,0.47728434205055237,1.0,60.0,0.0,28106.0,0.015843762084841728,0.5,20400.0,-0.01139957385871071,5.4328083992004395,-0.04137301445007324,0.2,0.7750000655651093,102.0,60.0,0.4875,1020.0,0.0,12.736365032196044,0.45231279730796814,0.7625000476837158
0.0003,0.7083333730697632,-0.9973391056060791,0.4694675952196121,1.0,60.0,0.0,35446.0,0.010487894527614117,0.5,20600.0,-0.0091069260705261,5.206360340118408,-0.059839844703674316,0.2,0.8250000476837158,103.0,60.0,0.44166666666666665,1030.0,0.0,12.399108982086181,0.44547268748283386,0.7666667103767395
0.0003,0.7166666984558105,-0.9889616519212723,0.4828092008829117,1.0,60.0,0.0,35931.0,0.006241012364625931,0.5,20800.0,-0.00412179627257867,6.103034019470215,-1.6362478733062744,0.2,0.6500000357627869,104.0,60.0,0.5333333333333333,1040.0,0.0,17.370908212661742,0.49626415967941284,0.6833333671092987
0.0003,0.7500000298023224,-0.9851523995399475,0.4874577224254608,1.0,60.0,0.0,36159.0,0.00275513157248497,0.5,21000.0,-0.005191630927729385,8.301694869995117,0.09218448400497437,0.2,0.7333333790302277,105.0,60.0,0.5083333333333333,1050.0,0.0,19.41332874298096,0.48500949144363403,0.741666704416275
0.0003,0.8333333730697632,-0.9687700927257538,0.4867088198661804,1.0,60.0,0.0029999999329447745,37097.0,0.008856805972754955,0.5,21200.0,-0.008933308790554229,10.482996940612793,0.20741891860961914,0.2,0.6583333611488342,106.0,60.0,0.5875,1060.0,0.0,19.58224630355835,0.45817337930202484,0.7458333671092987
0.0003,0.8916667103767395,-0.936302101612091,0.4968404769897461,1.0,60.0,0.028999999165534973,35821.0,0.005921387579292059,0.5,21400.0,-0.013337471383041333,4.365904808044434,0.08050137758255005,0.2,0.7583333849906921,107.0,60.0,0.5666666666666667,1070.0,0.0,10.917306470870972,0.4364968240261078,0.8250000476837158
0.0003,0.9500000476837158,-0.9047884792089462,0.5064677149057388,1.0,60.0,0.0,35388.0,-0.005025004036724567,0.5,21600.0,-0.00339424895375835,25.97100067138672,0.03608596324920654,0.2,0.5583333373069763,108.0,60.0,0.6958333333333333,1080.0,0.0,52.52279109954834,0.5109748393297195,0.7541666924953461
0.0003,0.9666667282581329,-0.9654936701059341,0.49945226311683655,1.0,60.0,0.0034999999217689036,30575.0,-0.0029167854227125645,0.5,21800.0,-0.010061351335491065,50.01359939575195,0.07358771562576294,0.2,0.5333333611488342,109.0,60.0,0.7166666666666667,1090.0,0.0,85.40173664093018,0.517580971121788,0.7500000298023224
0.0003,0.98333340883255,-1.0309969305992126,0.5282594263553619,1.0,60.0,0.0014999999664723873,28244.0,0.004033511038869619,0.5,22000.0,-0.003375846086812073,47.4120979309082,0.0011919736862182617,0.2,0.3500000238418579,110.0,60.0,0.8166666666666667,1100.0,0.0,100.78900260925293,0.612516313791275,0.666666716337204
0.0003,0.9333333671092987,-1.0089301407337188,0.5469576120376587,1.0,60.0,0.004499999899417162,32087.0,0.0028779092244803905,0.5,22200.0,-0.007914834057329756,24.430049896240234,0.003198385238647461,0.2,0.5750000327825546,111.0,60.0,0.6791666666666667,1110.0,0.0,55.728210830688475,0.5134752541780472,0.7541667222976685
0.0003,0.8250000476837158,-1.0547182381153106,0.5658232569694519,1.0,60.0,0.02249999959021807,38132.0,0.012817603535950184,0.5,22400.0,-0.01748431480070565,39.757789611816406,-0.00016224384307861328,0.2,0.5333333611488342,112.0,60.0,0.6458333333333334,1120.0,0.0,82.10638961791992,0.5865659117698669,0.679166704416275
0.0003,0.6583333611488342,-1.0195199131965638,0.5563496649265289,1.0,60.0,0.17399999340996147,37893.0,0.02013551816344261,0.5,22600.0,-0.01820333658554585,3.2851109504699707,0.002997756004333496,0.2,0.7833333611488342,113.0,60.0,0.4375,1130.0,0.0,8.26988091468811,0.5021650344133377,0.7208333611488342
0.0003,0.5916666984558105,-0.9669929474592209,0.5150748193264008,1.0,60.0,0.23849999560043217,37662.0,0.035121116787195206,0.5,22800.0,-0.02996328795806038,0.2942464053630829,0.01081550121307373,0.2,0.916666716337204,114.0,60.0,0.3375,1140.0,0.0,0.6760714560747146,0.5427741408348083,0.7541667222976685
0.0003,0.5916666984558105,-1.0000586748123168,0.4966307580471039,1.0,60.0,0.2974999908357859,39220.0,0.036205463111400604,0.5,23000.0,-0.026286841640249036,0.8121174573898315,0.0031337738037109375,0.2,0.9833333492279053,115.0,60.0,0.3041666666666667,1150.0,0.0,1.979112410545349,0.4986838549375534,0.7875000536441803
0.0003,0.616666704416275,-0.9764097988605499,0.5099103152751923,1.0,60.0,0.0,40315.0,0.01614597626030445,0.5,23200.0,-0.005140072672336826,0.5688996911048889,0.015602052211761475,0.2,0.9583334028720856,116.0,60.0,0.32916666666666666,1160.0,0.0,1.7490772962570191,0.4899526834487915,0.7875000536441803
0.0003,0.6416667103767395,-0.8980037480592727,0.4839610159397125,1.0,60.0,0.1284999988041818,39696.0,0.009616440162062645,0.5,23400.0,-0.02398454020172358,2.987534523010254,-0.7025595903396606,0.2,0.8166667222976685,117.0,60.0,0.4125,1170.0,0.0,7.18988184928894,0.5274355560541153,0.7291666865348816
0.0003,0.6583333611488342,-0.9006597459316253,0.40376710891723633,1.0,60.0,0.0054999997839331625,38919.0,0.0037338959518820047,0.5,23600.0,-0.0019252054441025734,0.5565609335899353,0.020020604133605957,0.2,0.991666704416275,118.0,60.0,0.33333333333333337,1180.0,0.0,5.347500586509705,0.3549282103776932,0.8250000178813934
0.0003,0.7000000476837158,-0.9035990536212921,0.4689016491174698,1.0,60.0,0.0,40171.0,0.002085325075313449,0.5,23800.0,-0.002806584507519716,0.5104729533195496,0.28322821855545044,0.2,0.9583334028720856,119.0,60.0,0.37083333333333335,1190.0,0.0,1.6623848378658295,0.3990878760814667,0.8291667103767395
0.0003,0.7750000357627869,-0.8975410908460617,0.47149117290973663,1.0,60.0,0.13849999606609345,38935.0,0.015818867832422256,0.5,24000.0,-0.022384620959754287,0.673940896987915,0.5194334387779236,0.2,0.916666716337204,120.0,60.0,0.4291666666666667,1200.0,0.0,2.2800076723098757,0.3766799867153168,0.8458333611488342
0.0003,0.7583333849906921,-0.9187693268060684,0.4266439229249954,1.0,60.0,0.0,34614.0,-0.006504029966890812,0.5,24200.0,-0.007982237570686123,1.3374625444412231,0.41373497247695923,0.2,0.9833333492279053,121.0,60.0,0.38749999999999996,1210.0,0.0,4.7597097754478455,0.30788321793079376,0.8708333671092987
0.0003,0.8833333849906921,-0.8558613717556,0.42596691846847534,1.0,60.0,0.08799999784678221,29960.0,0.05057136341929436,0.5,24400.0,-0.01776947851269508,2.129161834716797,0.5448393225669861,0.2,0.9333333671092987,122.0,60.0,0.475,1220.0,0.0,6.096140885353089,0.28535589575767517,0.9083333611488342
0.0003,0.9666666984558105,-0.9047260016202927,0.43788138031959534,1.0,60.0,0.040499999281018974,41317.0,0.027721360325813293,0.5,24600.0,-0.01686426958162337,1.081572413444519,0.7496137320995331,0.2,0.8500000238418579,123.0,60.0,0.5583333333333333,1230.0,0.0,3.695707821846008,0.2902757376432419,0.9083333611488342
0.0003,0.9500000476837158,-0.9561908960342407,0.49055300652980804,1.0,60.0,0.0,40740.0,0.008816179819405079,0.5,24800.0,-0.01259093324397682,6.770010471343994,0.3111257553100586,0.2,0.6416666805744171,124.0,60.0,0.6541666666666667,1240.0,0.0,22.14835844039917,0.4339498430490494,0.7958333790302277
0.0003,0.9833333492279053,-1.0119463145732879,0.4715220034122467,1.0,60.0,0.0,44647.0,0.005549285560846329,0.5,25000.0,-0.013760335164144521,49.880001068115234,0.08083993196487427,0.2,0.3750000149011612,125.0,60.0,0.8041666666666667,1250.0,0.0,119.50691642761231,0.6669344007968903,0.679166704416275
0.0003,0.9750000536441803,-1.045338624715805,0.5089172124862671,1.0,60.0,0.0,44879.0,0.002884447807446122,0.5,25200.0,-0.008804318647889886,37.47636795043945,-0.02134239673614502,0.2,0.5166666805744171,126.0,60.0,0.7291666666666667,1260.0,0.0,87.93834991455078,0.5755881667137146,0.7458333671092987
0.0003,0.9583333730697632,-1.0504369676113128,0.5299463272094727,1.0,60.0,0.0,42992.0,-0.007204764522612095,0.5,25400.0,-0.010031364526250286,14.533629417419434,-0.024105072021484375,0.2,0.6333333849906921,127.0,60.0,0.6625000000000001,1270.0,0.0,30.58886194229126,0.48775674402713776,0.7958333790302277
0.0003,0.9250000417232513,-1.1021470904350281,0.5419251322746277,1.0,60.0,0.0034999999217689036,45224.0,0.010098014026880264,0.5,25600.0,-0.010212412526481529,14.805849075317383,-0.00404512882232666,0.2,0.45000001788139343,128.0,60.0,0.7375,1280.0,0.0,33.39278240203858,0.5272461771965027,0.6875000596046448
0.0003,0.8916667103767395,-1.1101237654685974,0.5393632650375366,1.0,60.0,0.039499998185783626,46277.0,0.014168258756399155,0.5,25800.0,-0.02259088403941121,18.386199951171875,-0.0004706382751464844,0.2,0.6500000357627869,129.0,60.0,0.6208333333333333,1290.0,0.0,42.3578462600708,0.49830731749534607,0.7708333730697632
0.0003,0.7250000238418579,-1.1386149168014525,0.5247977375984192,1.0,60.0,0.37049998799338935,47565.0,0.016330048441886902,0.5,26000.0,-0.035209238253533746,0.7039569020271301,-0.0022287368774414062,0.2,0.8833333849906921,130.0,60.0,0.42083333333333334,1300.0,0.0,1.8269795179367065,0.4150754511356354,0.804166704416275
0.0003,0.6333333849906921,-1.2416895568370818,0.5016597956418991,1.0,60.0,0.180499994661659,46114.0,0.02747606672346592,0.5,26200.0,-0.023726484206155883,0.9257299304008484,-0.00209963321685791,0.2,0.9333333671092987,131.0,60.0,0.35,1310.0,0.0,2.4617941677570343,0.4107246547937393,0.7833333909511566
0.0003,0.6333333551883698,-1.1478792786598206,0.5555533766746521,1.0,60.0,0.01349999951198697,47608.0,0.0054778847843408585,0.5,26400.0,-0.013655264223547191,4.674569129943848,-0.04324626922607422,0.2,0.7833333909511566,132.0,60.0,0.42500000000000004,1320.0,0.0,9.266160082817077,0.5521720349788666,0.7083333730697632
0.0003,0.541666716337204,-1.1666172862052917,0.5319345891475677,1.0,60.0,0.0,48252.0,0.0002921801060438156,0.5,26600.0,-0.0069743811993393965,16.66299057006836,-0.8419972658157349,0.2,0.8000000417232513,133.0,60.0,0.37083333333333335,1330.0,0.0,59.05428848266602,0.6279930174350739,0.6708333790302277
0.0003,0.6333333551883698,-1.1494539320468902,0.5370218455791473,1.0,60.0,0.0,48201.0,0.006401494145393372,0.5,26800.0,-0.005707068961171902,10.194890975952148,-0.06964468955993652,0.2,0.666666716337204,134.0,60.0,0.4833333333333333,1340.0,0.0,22.208676433563234,0.6410708129405975,0.6500000357627869
0.0003,0.6916667222976685,-1.084131520986557,0.5274777114391327,1.0,60.0,0.0,47370.0,0.0042987666092813015,0.5,27000.0,-0.002757894578877318,5.058018207550049,-1.8612465858459473,0.2,0.7666667103767395,135.0,60.0,0.4625,1350.0,0.0,14.796140384674072,0.5789465308189392,0.7291666865348816
0.0003,0.7000000178813934,-1.1553676784038545,0.5527268350124359,1.0,60.0,0.031999999098479746,42689.0,0.0286578182131052,0.5,27200.0,-0.01748245294601656,2.9728844165802,0.004453599452972412,0.2,0.7083333730697632,136.0,60.0,0.49583333333333335,1360.0,0.0,6.973284411430359,0.5371456444263458,0.7041666805744171
0.0003,0.7583333849906921,-1.085988301038742,0.5109376311302185,1.0,60.0,0.0,45521.0,-0.013912275433540344,0.5,27400.0,-0.005697314455814251,34.89509201049805,0.029322564601898193,0.2,0.5500000417232513,137.0,60.0,0.6041666666666667,1370.0,0.0,70.41311664581299,0.6942222416400909,0.6541666984558105
0.0003,0.791666716337204,-1.1055652618408203,0.5033159852027893,1.0,60.0,0.0,49494.0,0.0026842597872018814,0.5,27600.0,-0.00346543305100937,10.178070068359375,0.007935822010040283,0.2,0.6416666805744171,138.0,60.0,0.575,1380.0,0.0,23.302768898010253,0.5453153252601624,0.7166666984558105
0.0003,0.8250000476837158,-1.0325791537761688,0.5154606997966766,1.0,60.0,0.0014999999664723873,47931.0,0.0006696912460029125,0.5,27800.0,-0.003948121232557255,4.599328517913818,0.05666714906692505,0.2,0.8250000476837158,139.0,60.0,0.5,1390.0,0.0,11.496119117736816,0.4088907390832901,0.8250000178813934
0.0003,0.8750000596046448,-1.1072991132736205,0.5370686054229736,1.0,60.0,0.043999998830258846,49385.0,0.001943145296536386,0.5,28000.0,-0.014937696639288322,1.0125656127929688,-0.2069491147994995,0.2,0.7833333611488342,140.0,60.0,0.5458333333333334,1400.0,0.0,2.524403291940689,0.42140790820121765,0.8291667103767395
0.0003,0.9416666924953461,-1.0446543097496033,0.4754781126976013,1.0,60.0,0.0,48904.0,0.004907395225018263,0.5,28200.0,0.0012445185007527114,2.486661911010742,-1.9729809761047363,0.2,0.6416666805744171,141.0,60.0,0.65,1410.0,0.0,8.665286374092101,0.38546089828014374,0.7916666865348816
0.0003,0.9750000238418579,-1.0735586643218995,0.48376959562301636,1.0,60.0,0.02849999936297536,49860.0,0.00789603590965271,0.5,28400.0,-0.012669963736250978,3.124953031539917,-0.310505747795105,0.2,0.7000000476837158,142.0,60.0,0.6375,1420.0,0.0,7.222074294090271,0.37044307589530945,0.8375000357627869
0.0003,0.991666704416275,-1.0592027366161347,0.44317299127578735,1.0,60.0,0.057999998703598975,52354.0,0.02590184099972248,0.5,28600.0,-0.020122460728773196,1.514506459236145,0.07155287265777588,0.2,0.7833333909511566,143.0,60.0,0.6041666666666667,1430.0,0.0,3.3255356311798097,0.3148863613605499,0.8875000476837158
0.0003,0.9583334028720856,-1.0366713285446167,0.4279671609401703,1.0,60.0,0.159499997086823,48903.0,0.021677367389202118,0.5,28800.0,-0.02763668711949139,0.9636803269386292,0.0867300033569336,0.2,0.7583333551883698,144.0,60.0,0.6,1440.0,0.0,1.8134547650814057,0.32900388538837433,0.8583333790302277
0.0003,0.9333333969116211,-0.9952166974544525,0.45499835908412933,1.0,60.0,0.10499999588355421,50022.0,0.022694416344165802,0.5,29000.0,-0.020686756184324605,0.7084778547286987,-0.14839518070220947,0.2,0.7666667103767395,145.0,60.0,0.5833333333333333,1450.0,0.0,1.6985294342041015,0.3699478656053543,0.8500000238418579
0.0003,0.9583334028720856,-0.9258052736520768,0.4143214523792267,1.0,60.0,0.07999999765306712,52876.0,-0.012393396347761154,0.5,29200.0,-0.017925494666735188,0.7420457601547241,0.08045071363449097,0.2,0.7833333611488342,146.0,60.0,0.5874999999999999,1460.0,0.0,1.5120726883411408,0.3284464627504349,0.8708333671092987
0.0003,0.9250000417232513,-0.9096214473247528,0.46242301166057587,1.0,60.0,0.016999999713152646,51220.0,-0.0015665995888411999,0.5,29400.0,-0.007019449069484729,1.544100284576416,0.09541076421737671,0.2,0.6750000417232513,147.0,60.0,0.625,1470.0,0.0,4.109071612358093,0.39308203756809235,0.8000000417232513
0.0003,0.9416666924953461,-0.9275702685117722,0.45038633048534393,1.0,60.0,0.034999999403953555,49982.0,-0.001588751096278429,0.5,29600.0,-0.012633324749302233,1.5030018091201782,0.1830264925956726,0.2,0.666666716337204,148.0,60.0,0.6375,1480.0,0.0,3.390455973148346,0.3795081824064255,0.804166704416275
0.0003,0.9583334028720856,-0.9248199790716172,0.43635258078575134,1.0,60.0,0.0004999999888241291,51272.0,0.0008338077459484339,0.5,29800.0,-0.00785245797631795,3.3063948154449463,0.09929966926574707,0.2,0.5833333730697632,149.0,60.0,0.6875,1490.0,0.0,7.552283787727356,0.4031253159046173,0.7708333730697632
0.0003,0.98333340883255,-0.8748087167739869,0.4386579990386963,1.0,60.0,0.012499999720603228,52581.0,0.004687528125941753,0.5,30000.0,-0.010716618849022775,2.5114800930023193,0.08277034759521484,0.2,0.6750000417232513,150.0,60.0,0.6541666666666667,1500.0,0.0,6.734530353546143,0.36299510300159454,0.8291667103767395
0.0003,0.9750000536441803,-0.9612492710351944,0.4538828730583191,1.0,60.0,0.0,55068.0,-0.00017437906353734434,0.5,30200.0,-0.0032007616378251667,17.37360191345215,0.0243380069732666,0.2,0.36666668951511383,151.0,60.0,0.8041666666666667,1510.0,0.0,39.466749382019046,0.5293980836868286,0.6708333790302277
0.0003,1.0,-0.9397512882947922,0.45800139009952545,1.0,60.0,0.0014999999664723873,52775.0,-0.0013125130208209157,0.5,30400.0,-0.006809254002800813,7.840478897094727,0.037835776805877686,0.2,0.5583333671092987,152.0,60.0,0.7208333333333333,1520.0,0.0,14.296165275573731,0.4452356994152069,0.7791666984558105
0.0003,0.9750000536441803,-1.0500714838504792,0.42506931722164154,1.0,60.0,0.0,54318.0,0.0017864755354821682,0.5,30600.0,-0.0013054443348387678,87.9052963256836,0.0013426542282104492,0.2,0.21666666865348816,153.0,60.0,0.8791666666666667,1530.0,0.0,180.45475082397462,0.7222052216529846,0.5958333611488342
0.0003,0.9833333492279053,-0.9808027356863022,0.4880804419517517,1.0,60.0,0.0,53033.0,0.002023457083851099,0.5,30800.0,-0.0016658978070065444,19.440994262695312,0.006249189376831055,0.2,0.38333335518836975,154.0,60.0,0.8,1540.0,0.0,37.760907363891604,0.5166630446910858,0.6833333671092987
0.0003,0.9666667282581329,-1.0103222846984863,0.5265872478485107,1.0,60.0,0.0,51342.0,0.0038978378288447857,0.5,31000.0,-0.00281812835595332,10.776577949523926,0.025814354419708252,0.2,0.4750000089406967,155.0,60.0,0.7458333333333333,1550.0,0.0,23.829979419708252,0.47821854054927826,0.7208333611488342
0.0003,0.9666666984558105,-1.0835587978363037,0.5496716201305389,1.0,60.0,0.0,53501.0,0.0027428939938545227,0.5,31200.0,-0.00224957747552601,18.162778854370117,0.0043267011642456055,0.2,0.3916666805744171,156.0,60.0,0.7875000000000001,1560.0,0.0,40.36242408752442,0.5712270140647888,0.679166704416275
0.0003,0.9416667222976685,-1.1406538844108582,0.558302640914917,1.0,60.0,0.007999999821186066,56192.0,0.0018201004713773727,0.5,31400.0,-0.005901500010193672,3.214693784713745,-1.0728836059570312e-06,0.2,0.5416667014360428,157.0,60.0,0.7,1570.0,0.0,7.5263512134552,0.466209352016449,0.741666704416275
0.0003,0.7666667103767395,-1.1007010161876678,0.5418262183666229,1.0,60.0,0.11949999621137977,54771.0,0.018353868275880814,0.5,31600.0,-0.01545714595942993,1.088038444519043,-0.00025856494903564453,0.2,0.9083333909511566,158.0,60.0,0.4291666666666667,1580.0,0.0,2.7447763800621034,0.4006683677434921,0.8375000357627869
0.0003,0.6916666924953461,-0.9908664882183075,0.530191034078598,1.0,60.0,0.17299999613314868,57990.0,0.0015250674914568663,0.5,31800.0,-0.020948497460543967,2.447176933288574,0.0008053183555603027,0.2,0.9083333611488342,159.0,60.0,0.39166666666666666,1590.0,0.0,5.348248386383057,0.44235703349113464,0.8000000417232513
0.0003,0.5750000476837158,-1.0455739796161652,0.5103107690811157,1.0,60.0,0.0014999999664723873,57452.0,0.002747659105807543,0.5,32000.0,0.004302217373973604,5.928356647491455,0.02244269847869873,0.2,0.9583333730697632,160.0,60.0,0.30833333333333335,1600.0,0.0,12.510595750808715,0.46548859775066376,0.7666667103767395
0.0003,0.5750000178813934,-1.1258095383644104,0.4728592336177826,1.0,60.0,0.024499999731779097,57893.0,0.016718866303563118,0.5,32200.0,-0.013408455310971411,8.238945960998535,-0.0013189315795898438,0.2,0.9666666984558105,161.0,60.0,0.3041666666666667,1610.0,0.0,18.32150020599365,0.44457313418388367,0.7708333730697632
0.0003,0.616666704416275,-1.0668331801891326,0.4734078347682953,1.0,60.0,0.0,55996.0,0.0034442516043782234,0.5,32400.0,-0.005941520397165867,5.8409647941589355,0.04032695293426514,0.2,0.98333340883255,162.0,60.0,0.31666666666666665,1620.0,0.0,12.888841152191162,0.45105689764022827,0.8000000417232513
0.0003,0.7250000238418579,-1.0644900441169738,0.4797586351633072,1.0,60.0,0.07349999845027924,57883.0,0.007550659589469433,0.5,32600.0,-0.010669129611342143,4.101465702056885,-0.009802579879760742,0.2,0.9416667222976685,163.0,60.0,0.3916666666666667,1630.0,0.0,8.59652111530304,0.40132226049900055,0.8333333730697632
0.0003,0.6750000417232513,-1.0505505740642547,0.512985035777092,1.0,60.0,0.1494999960064888,56118.0,0.019449234008789062,0.5,32800.0,-0.015821534799644786,1.6710549592971802,-0.023900747299194336,0.2,0.9333333671092987,164.0,60.0,0.37083333333333335,1640.0,0.0,4.027599596977234,0.45539070665836334,0.8041667342185974
0.0003,0.741666704416275,-1.0451664686203004,0.5285298526287079,1.0,60.0,0.14899999806657432,59293.0,0.022758744657039642,0.5,33000.0,-0.010850335184601167,2.735684394836426,-0.05612301826477051,0.2,0.8000000417232513,165.0,60.0,0.4708333333333333,1650.0,0.0,6.018385314941407,0.47819752991199493,0.7708334028720856
0.0003,0.7583333551883698,-1.011615014076233,0.4986860603094101,1.0,60.0,0.0004999999888241291,59539.0,9.40379686653614e-05,0.5,33200.0,0.0028730278701914356,4.2678327560424805,-1.6782112121582031,0.2,0.7666667103767395,166.0,60.0,0.49583333333333335,1660.0,0.0,16.91838502883911,0.4667943865060806,0.7625000476837158
